"SEGMENT","VOICING","STOP","PLACE","SEGMENT2","SEGMENT3","SEGMENT4","STIMULUS","TYPE","GENERAL_TYPE","SOUND"
"t","no","yes","alveolar","u","t","a","tuta","OldTestStimuli","Test","Recordings/tuta.wav"
"z","yes","no","alveolar","i","v","u","zivu","OldTestStimuli","Test","Recordings/zivu.wav"
"d","yes","yes","alveolar","u","b","u","dubu","OldTestStimuli","Test","Recordings/dubu.wav"
"v","yes","no","bilabial","u","v","u","vuvu","OldTestStimuli","Test","Recordings/vuvu.wav"
"d","yes","yes","alveolar","a","b","u","dabu","OldTestStimuli","Test","Recordings/dabu.wav"
"p","no","yes","bilabial","u","p","a","pupa","OldTestStimuli","Test","Recordings/pupa.wav"
"v","yes","no","bilabial","i","v","a","viva","OldTestStimuli","Test","Recordings/viva.wav"
"v","yes","no","bilabial","u","z","a","vuza","OldTestStimuli","Test","Recordings/vuza.wav"
"b","yes","yes","bilabial","u","d","i","budi","OldTestStimuli","Test","Recordings/budi.wav"
"d","yes","yes","alveolar","i","b","u","dibu","OldTestStimuli","Test","Recordings/dibu.wav"
"b","yes","yes","bilabial","a","b","a","baba","OldTestStimuli","Test","Recordings/baba.wav"
"s","no","no","alveolar","u","s","u","susu","OldTestStimuli","Test","Recordings/susu.wav"
"t","no","yes","alveolar","i","p","a","tipa","NewTestStimuli","Test","Recordings/tipa.wav"
"p","no","yes","bilabial","a","t","i","pati","NewTestStimuli","Test","Recordings/pati.wav"
"t","no","yes","alveolar","a","p","u","tapu","NewTestStimuli","Test","Recordings/tapu.wav"
"p","no","yes","bilabial","u","t","u","putu","NewTestStimuli","Test","Recordings/putu.wav"
"t","no","yes","alveolar","i","p","u","tipu","NewTestStimuli","Test","Recordings/tipu.wav"
"p","no","yes","bilabial","i","t","u","pitu","NewTestStimuli","Test","Recordings/pitu.wav"
"t","no","yes","alveolar","u","p","a","tupa","NewTestStimuli","Test","Recordings/tupa.wav"
