"SEGMENT","VOICING","STOP","PLACE","SEGMENT2","SEGMENT3","SEGMENT4","STIMULUS","TYPE","GENERAL_TYPE","SOUND"
"t","no","yes","alveolar","i","t","a","tita","OldTestStimuli","Test","recordings/tita.wav"
"p","no","yes","bilabial","i","t","i","piti","OldTestStimuli","Test","recordings/piti.wav"
"b","yes","yes","bilabial","u","b","i","bubi","OldTestStimuli","Test","recordings/bubi.wav"
"v","yes","no","bilabial","i","z","u","vizu","OldTestStimuli","Test","recordings/vizu.wav"
"d","yes","yes","alveolar","u","d","u","dudu","OldTestStimuli","Test","recordings/dudu.wav"
"f","no","no","bilabial","a","f","a","fafa","OldTestStimuli","Test","recordings/fafa.wav"
"p","no","yes","bilabial","a","p","u","papu","OldTestStimuli","Test","recordings/papu.wav"
"t","no","yes","alveolar","a","t","a","tata","OldTestStimuli","Test","recordings/tata.wav"
"d","yes","yes","alveolar","u","b","u","dubu","OldTestStimuli","Test","recordings/dubu.wav"
"b","yes","yes","bilabial","a","b","a","baba","OldTestStimuli","Test","recordings/baba.wav"
"v","yes","no","bilabial","u","v","a","vuva","OldTestStimuli","Test","recordings/vuva.wav"
"b","yes","yes","bilabial","u","d","a","buda","OldTestStimuli","Test","recordings/buda.wav"
"s","no","no","alveolar","a","s","a","sasa","NewTestStimuli","Test","recordings/sasa.wav"
"z","yes","no","alveolar","a","z","u","zazu","NewTestStimuli","Test","recordings/zazu.wav"
"b","yes","yes","bilabial","u","d","i","budi","NewTestStimuli","Test","recordings/budi.wav"
"v","yes","no","bilabial","a","z","u","vazu","NewTestStimuli","Test","recordings/vazu.wav"
"f","no","no","bilabial","a","s","u","fasu","NewTestStimuli","Test","recordings/fasu.wav"
"s","no","no","alveolar","i","f","a","sifa","NewTestStimuli","Test","recordings/sifa.wav"
"b","yes","yes","bilabial","u","d","u","budu","NewTestStimuli","Test","recordings/budu.wav"
"v","yes","no","bilabial","u","v","i","vuvi","NewTestStimuli","Test","recordings/vuvi.wav"
"v","yes","no","bilabial","i","v","a","viva","NewTestStimuli","Test","recordings/viva.wav"
"p","no","yes","bilabial","a","p","i","papi","NewTestStimuli","Test","recordings/papi.wav"
"b","yes","yes","bilabial","a","d","a","bada","NewTestStimuli","Test","recordings/bada.wav"
"b","yes","yes","bilabial","a","b","i","babi","NewTestStimuli","Test","recordings/babi.wav"
"s","no","no","alveolar","a","v","i","savi","StopControls","Controls","recordings/savi.wav"
"z","yes","no","alveolar","a","s","u","zasu","StopControls","Controls","recordings/zasu.wav"
"b","yes","yes","bilabial","u","t","u","butu","StopControls","Controls","recordings/butu.wav"
"v","yes","no","bilabial","i","f","a","vifa","StopControls","Controls","recordings/vifa.wav"
"f","no","no","bilabial","i","z","i","fizi","StopControls","Controls","recordings/fizi.wav"
"s","no","no","alveolar","a","z","i","sazi","StopControls","Controls","recordings/sazi.wav"
"b","yes","yes","bilabial","u","p","u","bupu","StopControls","Controls","recordings/bupu.wav"
"v","yes","no","bilabial","a","s","i","vasi","StopControls","Controls","recordings/vasi.wav"
"v","yes","no","bilabial","i","f","i","vifi","StopControls","Controls","recordings/vifi.wav"
"p","no","yes","bilabial","i","b","u","pibu","StopControls","Controls","recordings/pibu.wav"
"b","yes","yes","bilabial","i","t","u","bitu","StopControls","Controls","recordings/bitu.wav"
"b","yes","yes","bilabial","i","t","a","bita","StopControls","Controls","recordings/bita.wav"
"s","no","no","alveolar","a","p","u","sapu","VoicingControls","Controls","recordings/sapu.wav"
"z","yes","no","alveolar","a","d","u","zadu","VoicingControls","Controls","recordings/zadu.wav"
"b","yes","yes","bilabial","u","z","u","buzu","VoicingControls","Controls","recordings/buzu.wav"
"v","yes","no","bilabial","i","b","a","viba","VoicingControls","Controls","recordings/viba.wav"
"f","no","no","bilabial","u","p","a","fupa","VoicingControls","Controls","recordings/fupa.wav"
"s","no","no","alveolar","a","t","u","satu","VoicingControls","Controls","recordings/satu.wav"
"b","yes","yes","bilabial","u","v","u","buvu","VoicingControls","Controls","recordings/buvu.wav"
"v","yes","no","bilabial","a","d","i","vadi","VoicingControls","Controls","recordings/vadi.wav"
