"SEGMENT","VOICING","STOP","PLACE","SEGMENT2","SEGMENT3","SEGMENT4","STIMULUS","TYPE","GENERAL_TYPE","SOUND"
"v","yes","no","bilabial","i","z","a","viza","OldTestStimuli","Test","recordings/viza.wav"
"z","yes","no","alveolar","u","v","u","zuvu","OldTestStimuli","Test","recordings/zuvu.wav"
"p","no","yes","bilabial","i","t","u","pitu","OldTestStimuli","Test","recordings/pitu.wav"
"p","no","yes","bilabial","i","t","i","piti","OldTestStimuli","Test","recordings/piti.wav"
"d","yes","yes","alveolar","a","d","a","dada","OldTestStimuli","Test","recordings/dada.wav"
"f","no","no","bilabial","a","s","i","fasi","OldTestStimuli","Test","recordings/fasi.wav"
"v","yes","no","bilabial","u","v","u","vuvu","OldTestStimuli","Test","recordings/vuvu.wav"
"s","no","no","alveolar","u","s","a","susa","OldTestStimuli","Test","recordings/susa.wav"
"s","no","no","alveolar","u","f","a","sufa","OldTestStimuli","Test","recordings/sufa.wav"
"s","no","no","alveolar","a","s","u","sasu","OldTestStimuli","Test","recordings/sasu.wav"
"t","no","yes","alveolar","u","t","i","tuti","OldTestStimuli","Test","recordings/tuti.wav"
"d","yes","yes","alveolar","a","d","i","dadi","OldTestStimuli","Test","recordings/dadi.wav"
"d","yes","yes","alveolar","a","b","u","dabu","NewTestStimuli","Test","recordings/dabu.wav"
"p","no","yes","bilabial","a","t","i","pati","NewTestStimuli","Test","recordings/pati.wav"
"f","no","no","bilabial","i","s","i","fisi","NewTestStimuli","Test","recordings/fisi.wav"
"d","yes","yes","alveolar","i","d","i","didi","NewTestStimuli","Test","recordings/didi.wav"
"t","no","yes","alveolar","i","t","u","titu","NewTestStimuli","Test","recordings/titu.wav"
"p","no","yes","bilabial","a","t","a","pata","NewTestStimuli","Test","recordings/pata.wav"
"z","yes","no","alveolar","u","z","i","zuzi","NewTestStimuli","Test","recordings/zuzi.wav"
"f","no","no","bilabial","u","f","i","fufi","NewTestStimuli","Test","recordings/fufi.wav"
"t","no","yes","alveolar","u","p","u","tupu","NewTestStimuli","Test","recordings/tupu.wav"
"z","yes","no","alveolar","i","z","u","zizu","NewTestStimuli","Test","recordings/zizu.wav"
"b","yes","yes","bilabial","a","d","u","badu","NewTestStimuli","Test","recordings/badu.wav"
"f","no","no","bilabial","u","s","u","fusu","NewTestStimuli","Test","recordings/fusu.wav"
"d","yes","yes","alveolar","u","p","u","dupu","StopControls","Controls","recordings/dupu.wav"
"p","no","yes","bilabial","i","d","u","pidu","StopControls","Controls","recordings/pidu.wav"
"f","no","no","bilabial","u","z","a","fuza","StopControls","Controls","recordings/fuza.wav"
"d","yes","yes","alveolar","a","p","u","dapu","StopControls","Controls","recordings/dapu.wav"
"t","no","yes","alveolar","i","d","i","tidi","StopControls","Controls","recordings/tidi.wav"
"p","no","yes","bilabial","i","d","i","pidi","StopControls","Controls","recordings/pidi.wav"
"z","yes","no","alveolar","u","s","i","zusi","StopControls","Controls","recordings/zusi.wav"
"f","no","no","bilabial","a","z","u","fazu","StopControls","Controls","recordings/fazu.wav"
"t","no","yes","alveolar","u","b","i","tubi","StopControls","Controls","recordings/tubi.wav"
"z","yes","no","alveolar","i","s","u","zisu","StopControls","Controls","recordings/zisu.wav"
"b","yes","yes","bilabial","u","p","i","bupi","StopControls","Controls","recordings/bupi.wav"
"f","no","no","bilabial","i","z","a","fiza","StopControls","Controls","recordings/fiza.wav"
"d","yes","yes","alveolar","u","v","u","duvu","VoicingControls","Controls","recordings/duvu.wav"
"p","no","yes","bilabial","i","s","u","pisu","VoicingControls","Controls","recordings/pisu.wav"
"f","no","no","bilabial","u","t","i","futi","VoicingControls","Controls","recordings/futi.wav"
"d","yes","yes","alveolar","a","v","u","davu","VoicingControls","Controls","recordings/davu.wav"
"t","no","yes","alveolar","a","s","i","tasi","VoicingControls","Controls","recordings/tasi.wav"
"p","no","yes","bilabial","i","s","i","pisi","VoicingControls","Controls","recordings/pisi.wav"
"z","yes","no","alveolar","u","d","i","zudi","VoicingControls","Controls","recordings/zudi.wav"
"f","no","no","bilabial","i","p","i","fipi","VoicingControls","Controls","recordings/fipi.wav"
"t","no","yes","alveolar","i","s","i","tisi","VoicingControls","Controls","recordings/tisi.wav"
"z","yes","no","alveolar","i","d","u","zidu","VoicingControls","Controls","recordings/zidu.wav"
"b","yes","yes","bilabial","u","v","i","buvi","VoicingControls","Controls","recordings/buvi.wav"
"f","no","no","bilabial","i","t","u","fitu","VoicingControls","Controls","recordings/fitu.wav"
"d","yes","yes","alveolar","u","f","u","dufu","NoPatternControls","Controls","recordings/dufu.wav"
"p","no","yes","bilabial","u","v","u","puvu","NoPatternControls","Controls","recordings/puvu.wav"
"f","no","no","bilabial","u","d","i","fudi","NoPatternControls","Controls","recordings/fudi.wav"
"d","yes","yes","alveolar","i","s","a","disa","NoPatternControls","Controls","recordings/disa.wav"
"t","no","yes","alveolar","u","z","i","tuzi","NoPatternControls","Controls","recordings/tuzi.wav"
"p","no","yes","bilabial","u","z","i","puzi","NoPatternControls","Controls","recordings/puzi.wav"
"z","yes","no","alveolar","a","p","a","zapa","NoPatternControls","Controls","recordings/zapa.wav"
"f","no","no","bilabial","i","d","u","fidu","NoPatternControls","Controls","recordings/fidu.wav"
"t","no","yes","alveolar","i","z","u","tizu","NoPatternControls","Controls","recordings/tizu.wav"
"z","yes","no","alveolar","a","t","a","zata","NoPatternControls","Controls","recordings/zata.wav"
"b","yes","yes","bilabial","i","f","a","bifa","NoPatternControls","Controls","recordings/bifa.wav"
"f","no","no","bilabial","i","d","i","fidi","NoPatternControls","Controls","recordings/fidi.wav"
