"SEGMENT","VOICING","STOP","PLACE","SEGMENT2","SEGMENT3","SEGMENT4","STIMULUS","TYPE","GENERAL_TYPE","SOUND"
"p","no","yes","bilabial","u","t","u","putu","OldTestStimuli","Test","recordings/putu.wav"
"z","yes","no","alveolar","u","z","a","zuza","OldTestStimuli","Test","recordings/zuza.wav"
"v","yes","no","bilabial","a","v","i","vavi","OldTestStimuli","Test","recordings/vavi.wav"
"b","yes","yes","bilabial","i","d","u","bidu","OldTestStimuli","Test","recordings/bidu.wav"
"v","yes","no","bilabial","a","z","i","vazi","OldTestStimuli","Test","recordings/vazi.wav"
"p","no","yes","bilabial","u","t","a","puta","OldTestStimuli","Test","recordings/puta.wav"
"d","yes","yes","alveolar","a","b","a","daba","OldTestStimuli","Test","recordings/daba.wav"
"p","no","yes","bilabial","i","p","a","pipa","OldTestStimuli","Test","recordings/pipa.wav"
"d","yes","yes","alveolar","i","b","i","dibi","OldTestStimuli","Test","recordings/dibi.wav"
"b","yes","yes","bilabial","i","d","a","bida","OldTestStimuli","Test","recordings/bida.wav"
"s","no","no","alveolar","a","s","i","sasi","OldTestStimuli","Test","recordings/sasi.wav"
"d","yes","yes","alveolar","i","b","a","diba","OldTestStimuli","Test","recordings/diba.wav"
"t","no","yes","alveolar","i","p","u","tipu","NewTestStimuli","Test","recordings/tipu.wav"
"t","no","yes","alveolar","u","p","a","tupa","NewTestStimuli","Test","recordings/tupa.wav"
"s","no","no","alveolar","u","f","u","sufu","NewTestStimuli","Test","recordings/sufu.wav"
"b","yes","yes","bilabial","i","d","i","bidi","NewTestStimuli","Test","recordings/bidi.wav"
"p","no","yes","bilabial","a","p","a","papa","NewTestStimuli","Test","recordings/papa.wav"
"f","no","no","bilabial","i","f","a","fifa","NewTestStimuli","Test","recordings/fifa.wav"
"v","yes","no","bilabial","i","v","a","viva","NewTestStimuli","Test","recordings/viva.wav"
"v","yes","no","bilabial","u","z","i","vuzi","NewTestStimuli","Test","recordings/vuzi.wav"
"z","yes","no","alveolar","u","v","i","zuvi","NewTestStimuli","Test","recordings/zuvi.wav"
"z","yes","no","alveolar","i","v","u","zivu","NewTestStimuli","Test","recordings/zivu.wav"
"t","no","yes","alveolar","i","t","i","titi","NewTestStimuli","Test","recordings/titi.wav"
"t","no","yes","alveolar","u","p","i","tupi","NewTestStimuli","Test","recordings/tupi.wav"
"t","no","yes","alveolar","a","b","u","tabu","StopControls","Controls","recordings/tabu.wav"
"t","no","yes","alveolar","i","d","u","tidu","StopControls","Controls","recordings/tidu.wav"
"s","no","no","alveolar","u","z","a","suza","StopControls","Controls","recordings/suza.wav"
"b","yes","yes","bilabial","a","t","u","batu","StopControls","Controls","recordings/batu.wav"
"p","no","yes","bilabial","i","b","i","pibi","StopControls","Controls","recordings/pibi.wav"
"f","no","no","bilabial","i","z","u","fizu","StopControls","Controls","recordings/fizu.wav"
"v","yes","no","bilabial","i","f","i","vifi","StopControls","Controls","recordings/vifi.wav"
"v","yes","no","bilabial","i","s","i","visi","StopControls","Controls","recordings/visi.wav"
"z","yes","no","alveolar","u","f","i","zufi","StopControls","Controls","recordings/zufi.wav"
"z","yes","no","alveolar","i","f","u","zifu","StopControls","Controls","recordings/zifu.wav"
