"SEGMENT","VOICING","STOP","PLACE","SEGMENT2","SEGMENT3","SEGMENT4","STIMULUS","TYPE","GENERAL_TYPE","SOUND"
"f","no","no","bilabial","i","s","u","fisu","OldTestStimuli","Test","recordings/fisu.wav"
"p","no","yes","bilabial","i","t","u","pitu","OldTestStimuli","Test","recordings/pitu.wav"
"d","yes","yes","alveolar","u","b","a","duba","OldTestStimuli","Test","recordings/duba.wav"
"t","no","yes","alveolar","u","t","a","tuta","OldTestStimuli","Test","recordings/tuta.wav"
"b","yes","yes","bilabial","a","d","a","bada","OldTestStimuli","Test","recordings/bada.wav"
"p","no","yes","bilabial","a","p","a","papa","OldTestStimuli","Test","recordings/papa.wav"
"f","no","no","bilabial","u","s","u","fusu","OldTestStimuli","Test","recordings/fusu.wav"
"f","no","no","bilabial","a","f","a","fafa","OldTestStimuli","Test","recordings/fafa.wav"
"s","no","no","alveolar","i","s","u","sisu","OldTestStimuli","Test","recordings/sisu.wav"
"d","yes","yes","alveolar","i","b","i","dibi","OldTestStimuli","Test","recordings/dibi.wav"
"t","no","yes","alveolar","a","t","u","tatu","OldTestStimuli","Test","recordings/tatu.wav"
"t","no","yes","alveolar","i","t","i","titi","OldTestStimuli","Test","recordings/titi.wav"
"b","yes","yes","bilabial","u","b","u","bubu","NewTestStimuli","Test","recordings/bubu.wav"
"z","yes","no","alveolar","u","v","i","zuvi","NewTestStimuli","Test","recordings/zuvi.wav"
"p","no","yes","bilabial","u","p","i","pupi","NewTestStimuli","Test","recordings/pupi.wav"
"s","no","no","alveolar","a","s","u","sasu","NewTestStimuli","Test","recordings/sasu.wav"
"s","no","no","alveolar","a","s","i","sasi","NewTestStimuli","Test","recordings/sasi.wav"
"d","yes","yes","alveolar","i","b","a","diba","NewTestStimuli","Test","recordings/diba.wav"
"d","yes","yes","alveolar","a","b","i","dabi","NewTestStimuli","Test","recordings/dabi.wav"
"p","no","yes","bilabial","a","t","u","patu","NewTestStimuli","Test","recordings/patu.wav"
"z","yes","no","alveolar","u","z","u","zuzu","NewTestStimuli","Test","recordings/zuzu.wav"
"s","no","no","alveolar","a","s","a","sasa","NewTestStimuli","Test","recordings/sasa.wav"
"f","no","no","bilabial","i","s","a","fisa","NewTestStimuli","Test","recordings/fisa.wav"
"d","yes","yes","alveolar","u","d","u","dudu","NewTestStimuli","Test","recordings/dudu.wav"
"b","yes","yes","bilabial","u","t","a","buta","StopControls","Controls","recordings/buta.wav"
"z","yes","no","alveolar","u","f","i","zufi","StopControls","Controls","recordings/zufi.wav"
"p","no","yes","bilabial","a","b","i","pabi","StopControls","Controls","recordings/pabi.wav"
"s","no","no","alveolar","a","z","a","saza","StopControls","Controls","recordings/saza.wav"
"s","no","no","alveolar","a","v","u","savu","StopControls","Controls","recordings/savu.wav"
"d","yes","yes","alveolar","u","t","i","duti","StopControls","Controls","recordings/duti.wav"
"d","yes","yes","alveolar","i","p","i","dipi","StopControls","Controls","recordings/dipi.wav"
"p","no","yes","bilabial","u","b","a","puba","StopControls","Controls","recordings/puba.wav"
"z","yes","no","alveolar","u","s","u","zusu","StopControls","Controls","recordings/zusu.wav"
"s","no","no","alveolar","a","v","i","savi","StopControls","Controls","recordings/savi.wav"
"f","no","no","bilabial","u","v","u","fuvu","StopControls","Controls","recordings/fuvu.wav"
"d","yes","yes","alveolar","i","t","a","dita","StopControls","Controls","recordings/dita.wav"
"b","yes","yes","bilabial","u","z","a","buza","VoicingControls","Controls","recordings/buza.wav"
"z","yes","no","alveolar","u","b","i","zubi","VoicingControls","Controls","recordings/zubi.wav"
"p","no","yes","bilabial","a","f","u","pafu","VoicingControls","Controls","recordings/pafu.wav"
"s","no","no","alveolar","a","t","i","sati","VoicingControls","Controls","recordings/sati.wav"
"s","no","no","alveolar","a","t","a","sata","VoicingControls","Controls","recordings/sata.wav"
"d","yes","yes","alveolar","u","z","i","duzi","VoicingControls","Controls","recordings/duzi.wav"
"d","yes","yes","alveolar","i","v","i","divi","VoicingControls","Controls","recordings/divi.wav"
"p","no","yes","bilabial","u","f","a","pufa","VoicingControls","Controls","recordings/pufa.wav"
"z","yes","no","alveolar","u","d","u","zudu","VoicingControls","Controls","recordings/zudu.wav"
"s","no","no","alveolar","a","p","u","sapu","VoicingControls","Controls","recordings/sapu.wav"
"f","no","no","bilabial","u","t","a","futa","VoicingControls","Controls","recordings/futa.wav"
"d","yes","yes","alveolar","i","z","a","diza","VoicingControls","Controls","recordings/diza.wav"
"b","yes","yes","bilabial","i","s","a","bisa","NoPatternControls","Controls","recordings/bisa.wav"
"z","yes","no","alveolar","u","p","a","zupa","NoPatternControls","Controls","recordings/zupa.wav"
"p","no","yes","bilabial","u","v","a","puva","NoPatternControls","Controls","recordings/puva.wav"
"s","no","no","alveolar","a","d","a","sada","NoPatternControls","Controls","recordings/sada.wav"
"s","no","no","alveolar","i","b","u","sibu","NoPatternControls","Controls","recordings/sibu.wav"
"d","yes","yes","alveolar","u","s","a","dusa","NoPatternControls","Controls","recordings/dusa.wav"
"d","yes","yes","alveolar","a","f","a","dafa","NoPatternControls","Controls","recordings/dafa.wav"
"p","no","yes","bilabial","i","v","i","pivi","NoPatternControls","Controls","recordings/pivi.wav"
"z","yes","no","alveolar","u","p","u","zupu","NoPatternControls","Controls","recordings/zupu.wav"
"s","no","no","alveolar","i","d","i","sidi","NoPatternControls","Controls","recordings/sidi.wav"
"f","no","no","bilabial","a","d","i","fadi","NoPatternControls","Controls","recordings/fadi.wav"
"d","yes","yes","alveolar","i","f","i","difi","NoPatternControls","Controls","recordings/difi.wav"
