"SEGMENT","VOICING","STOP","PLACE","SEGMENT2","SEGMENT3","SEGMENT4","STIMULUS","TYPE","GENERAL_TYPE","SOUND"
"z","yes","no","alveolar","a","v","a","zava","OldTestStimuli","Test","recordings/zava.wav"
"f","no","no","bilabial","a","f","i","fafi","OldTestStimuli","Test","recordings/fafi.wav"
"z","yes","no","alveolar","a","v","u","zavu","OldTestStimuli","Test","recordings/zavu.wav"
"b","yes","yes","bilabial","i","b","i","bibi","OldTestStimuli","Test","recordings/bibi.wav"
"t","no","yes","alveolar","i","p","a","tipa","OldTestStimuli","Test","recordings/tipa.wav"
"b","yes","yes","bilabial","a","b","a","baba","OldTestStimuli","Test","recordings/baba.wav"
"v","yes","no","bilabial","i","v","a","viva","OldTestStimuli","Test","recordings/viva.wav"
"v","yes","no","bilabial","i","z","i","vizi","OldTestStimuli","Test","recordings/vizi.wav"
"b","yes","yes","bilabial","a","d","u","badu","OldTestStimuli","Test","recordings/badu.wav"
"p","no","yes","bilabial","i","p","u","pipu","OldTestStimuli","Test","recordings/pipu.wav"
"z","yes","no","alveolar","a","z","i","zazi","OldTestStimuli","Test","recordings/zazi.wav"
"b","yes","yes","bilabial","i","b","u","bibu","OldTestStimuli","Test","recordings/bibu.wav"
"z","yes","no","alveolar","i","z","a","ziza","NewTestStimuli","Test","recordings/ziza.wav"
"d","yes","yes","alveolar","i","d","a","dida","NewTestStimuli","Test","recordings/dida.wav"
"f","no","no","bilabial","i","f","u","fifu","NewTestStimuli","Test","recordings/fifu.wav"
"p","no","yes","bilabial","a","t","a","pata","NewTestStimuli","Test","recordings/pata.wav"
"z","yes","no","alveolar","i","v","u","zivu","NewTestStimuli","Test","recordings/zivu.wav"
"d","yes","yes","alveolar","i","b","u","dibu","NewTestStimuli","Test","recordings/dibu.wav"
"t","no","yes","alveolar","i","t","a","tita","NewTestStimuli","Test","recordings/tita.wav"
"s","no","no","alveolar","u","f","i","sufi","NewTestStimuli","Test","recordings/sufi.wav"
"f","no","no","bilabial","i","f","i","fifi","NewTestStimuli","Test","recordings/fifi.wav"
"d","yes","yes","alveolar","u","d","a","duda","NewTestStimuli","Test","recordings/duda.wav"
"v","yes","no","bilabial","u","v","a","vuva","NewTestStimuli","Test","recordings/vuva.wav"
"d","yes","yes","alveolar","a","b","u","dabu","NewTestStimuli","Test","recordings/dabu.wav"
"z","yes","no","alveolar","i","s","a","zisa","StopControls","Controls","recordings/zisa.wav"
"d","yes","yes","alveolar","a","p","i","dapi","StopControls","Controls","recordings/dapi.wav"
"f","no","no","bilabial","u","v","i","fuvi","StopControls","Controls","recordings/fuvi.wav"
"p","no","yes","bilabial","i","d","i","pidi","StopControls","Controls","recordings/pidi.wav"
"z","yes","no","alveolar","i","f","u","zifu","StopControls","Controls","recordings/zifu.wav"
"d","yes","yes","alveolar","a","p","a","dapa","StopControls","Controls","recordings/dapa.wav"
"t","no","yes","alveolar","a","d","u","tadu","StopControls","Controls","recordings/tadu.wav"
"s","no","no","alveolar","i","z","u","sizu","StopControls","Controls","recordings/sizu.wav"
"f","no","no","bilabial","u","v","a","fuva","StopControls","Controls","recordings/fuva.wav"
"d","yes","yes","alveolar","i","p","u","dipu","StopControls","Controls","recordings/dipu.wav"
"v","yes","no","bilabial","a","s","a","vasa","StopControls","Controls","recordings/vasa.wav"
"d","yes","yes","alveolar","u","p","u","dupu","StopControls","Controls","recordings/dupu.wav"
"z","yes","no","alveolar","i","d","a","zida","VoicingControls","Controls","recordings/zida.wav"
"d","yes","yes","alveolar","a","v","i","davi","VoicingControls","Controls","recordings/davi.wav"
"f","no","no","bilabial","a","p","a","fapa","VoicingControls","Controls","recordings/fapa.wav"
"p","no","yes","bilabial","i","s","i","pisi","VoicingControls","Controls","recordings/pisi.wav"
"z","yes","no","alveolar","i","b","u","zibu","VoicingControls","Controls","recordings/zibu.wav"
"d","yes","yes","alveolar","a","v","a","dava","VoicingControls","Controls","recordings/dava.wav"
