"SEGMENT","VOICING","STOP","PLACE","SEGMENT2","SEGMENT3","SEGMENT4","STIMULUS","TYPE","GENERAL_TYPE","SOUND"
"d","yes","yes","alveolar","u","b","a","duba","OldTestStimuli","Test","recordings/duba.wav"
"v","yes","no","bilabial","u","v","a","vuva","OldTestStimuli","Test","recordings/vuva.wav"
"d","yes","yes","alveolar","i","b","u","dibu","OldTestStimuli","Test","recordings/dibu.wav"
"p","no","yes","bilabial","i","p","a","pipa","OldTestStimuli","Test","recordings/pipa.wav"
"d","yes","yes","alveolar","u","b","i","dubi","OldTestStimuli","Test","recordings/dubi.wav"
"t","no","yes","alveolar","u","t","u","tutu","OldTestStimuli","Test","recordings/tutu.wav"
"b","yes","yes","bilabial","i","b","a","biba","OldTestStimuli","Test","recordings/biba.wav"
"b","yes","yes","bilabial","i","d","a","bida","OldTestStimuli","Test","recordings/bida.wav"
"d","yes","yes","alveolar","a","d","i","dadi","OldTestStimuli","Test","recordings/dadi.wav"
"b","yes","yes","bilabial","u","b","a","buba","OldTestStimuli","Test","recordings/buba.wav"
"v","yes","no","bilabial","i","z","a","viza","OldTestStimuli","Test","recordings/viza.wav"
"t","no","yes","alveolar","i","t","u","titu","OldTestStimuli","Test","recordings/titu.wav"
"v","yes","no","bilabial","a","z","a","vaza","NewTestStimuli","Test","recordings/vaza.wav"
"b","yes","yes","bilabial","u","b","u","bubu","NewTestStimuli","Test","recordings/bubu.wav"
"f","no","no","bilabial","u","f","a","fufa","NewTestStimuli","Test","recordings/fufa.wav"
"t","no","yes","alveolar","a","p","i","tapi","NewTestStimuli","Test","recordings/tapi.wav"
"s","no","no","alveolar","i","f","a","sifa","NewTestStimuli","Test","recordings/sifa.wav"
"f","no","no","bilabial","u","f","u","fufu","NewTestStimuli","Test","recordings/fufu.wav"
"z","yes","no","alveolar","u","z","u","zuzu","NewTestStimuli","Test","recordings/zuzu.wav"
"z","yes","no","alveolar","a","z","i","zazi","NewTestStimuli","Test","recordings/zazi.wav"
"z","yes","no","alveolar","i","z","i","zizi","NewTestStimuli","Test","recordings/zizi.wav"
"p","no","yes","bilabial","a","t","i","pati","NewTestStimuli","Test","recordings/pati.wav"
"v","yes","no","bilabial","u","z","i","vuzi","NewTestStimuli","Test","recordings/vuzi.wav"
"t","no","yes","alveolar","i","p","u","tipu","NewTestStimuli","Test","recordings/tipu.wav"
"v","yes","no","bilabial","u","f","a","vufa","StopControls","Controls","recordings/vufa.wav"
"b","yes","yes","bilabial","u","t","a","buta","StopControls","Controls","recordings/buta.wav"
"f","no","no","bilabial","u","z","u","fuzu","StopControls","Controls","recordings/fuzu.wav"
"t","no","yes","alveolar","a","b","i","tabi","StopControls","Controls","recordings/tabi.wav"
"s","no","no","alveolar","a","z","i","sazi","StopControls","Controls","recordings/sazi.wav"
"f","no","no","bilabial","i","v","a","fiva","StopControls","Controls","recordings/fiva.wav"
"z","yes","no","alveolar","u","s","u","zusu","StopControls","Controls","recordings/zusu.wav"
"z","yes","no","alveolar","a","s","i","zasi","StopControls","Controls","recordings/zasi.wav"
"z","yes","no","alveolar","i","s","i","zisi","StopControls","Controls","recordings/zisi.wav"
"p","no","yes","bilabial","i","d","u","pidu","StopControls","Controls","recordings/pidu.wav"
"v","yes","no","bilabial","i","s","i","visi","StopControls","Controls","recordings/visi.wav"
"t","no","yes","alveolar","a","b","u","tabu","StopControls","Controls","recordings/tabu.wav"
"v","yes","no","bilabial","u","b","a","vuba","VoicingControls","Controls","recordings/vuba.wav"
"b","yes","yes","bilabial","u","z","a","buza","VoicingControls","Controls","recordings/buza.wav"
"f","no","no","bilabial","a","p","i","fapi","VoicingControls","Controls","recordings/fapi.wav"
"t","no","yes","alveolar","u","s","i","tusi","VoicingControls","Controls","recordings/tusi.wav"
"s","no","no","alveolar","a","t","u","satu","VoicingControls","Controls","recordings/satu.wav"
"f","no","no","bilabial","i","p","u","fipu","VoicingControls","Controls","recordings/fipu.wav"
"z","yes","no","alveolar","u","d","u","zudu","VoicingControls","Controls","recordings/zudu.wav"
"z","yes","no","alveolar","a","d","i","zadi","VoicingControls","Controls","recordings/zadi.wav"
"z","yes","no","alveolar","i","d","i","zidi","VoicingControls","Controls","recordings/zidi.wav"
"p","no","yes","bilabial","i","s","u","pisu","VoicingControls","Controls","recordings/pisu.wav"
"v","yes","no","bilabial","i","d","i","vidi","VoicingControls","Controls","recordings/vidi.wav"
"t","no","yes","alveolar","a","f","a","tafa","VoicingControls","Controls","recordings/tafa.wav"
"v","yes","no","bilabial","u","t","i","vuti","NoPatternControls","Controls","recordings/vuti.wav"
"b","yes","yes","bilabial","i","s","a","bisa","NoPatternControls","Controls","recordings/bisa.wav"
"f","no","no","bilabial","a","b","i","fabi","NoPatternControls","Controls","recordings/fabi.wav"
"t","no","yes","alveolar","a","z","a","taza","NoPatternControls","Controls","recordings/taza.wav"
"s","no","no","alveolar","a","b","u","sabu","NoPatternControls","Controls","recordings/sabu.wav"
"f","no","no","bilabial","i","d","a","fida","NoPatternControls","Controls","recordings/fida.wav"
"z","yes","no","alveolar","u","p","u","zupu","NoPatternControls","Controls","recordings/zupu.wav"
"z","yes","no","alveolar","i","t","i","ziti","NoPatternControls","Controls","recordings/ziti.wav"
"z","yes","no","alveolar","i","p","a","zipa","NoPatternControls","Controls","recordings/zipa.wav"
"p","no","yes","bilabial","u","v","u","puvu","NoPatternControls","Controls","recordings/puvu.wav"
"v","yes","no","bilabial","a","t","u","vatu","NoPatternControls","Controls","recordings/vatu.wav"
"t","no","yes","alveolar","u","v","u","tuvu","NoPatternControls","Controls","recordings/tuvu.wav"
