"SEGMENT","VOICING","STOP","PLACE","SEGMENT2","SEGMENT3","SEGMENT4","STIMULUS","TYPE","GENERAL_TYPE","SOUND"
"s","no","no","alveolar","a","s","u","sasu","OldTestStimuli","Test","recordings/sasu.wav"
"d","yes","yes","alveolar","u","b","i","dubi","OldTestStimuli","Test","recordings/dubi.wav"
"t","no","yes","alveolar","a","p","i","tapi","OldTestStimuli","Test","recordings/tapi.wav"
"f","no","no","bilabial","i","f","a","fifa","OldTestStimuli","Test","recordings/fifa.wav"
"s","no","no","alveolar","a","s","a","sasa","OldTestStimuli","Test","recordings/sasa.wav"
"t","no","yes","alveolar","a","p","a","tapa","OldTestStimuli","Test","recordings/tapa.wav"
"t","no","yes","alveolar","u","t","a","tuta","OldTestStimuli","Test","recordings/tuta.wav"
"t","no","yes","alveolar","i","t","i","titi","OldTestStimuli","Test","recordings/titi.wav"
"t","no","yes","alveolar","u","t","u","tutu","OldTestStimuli","Test","recordings/tutu.wav"
"p","no","yes","bilabial","a","p","a","papa","OldTestStimuli","Test","recordings/papa.wav"
"p","no","yes","bilabial","a","t","a","pata","OldTestStimuli","Test","recordings/pata.wav"
"z","yes","no","alveolar","a","z","i","zazi","OldTestStimuli","Test","recordings/zazi.wav"
"t","no","yes","alveolar","i","p","i","tipi","NewTestStimuli","Test","recordings/tipi.wav"
"b","yes","yes","bilabial","i","d","u","bidu","NewTestStimuli","Test","recordings/bidu.wav"
"b","yes","yes","bilabial","i","b","a","biba","NewTestStimuli","Test","recordings/biba.wav"
"z","yes","no","alveolar","i","v","a","ziva","NewTestStimuli","Test","recordings/ziva.wav"
"d","yes","yes","alveolar","u","b","a","duba","NewTestStimuli","Test","recordings/duba.wav"
"v","yes","no","bilabial","u","v","a","vuva","NewTestStimuli","Test","recordings/vuva.wav"
"t","no","yes","alveolar","i","t","u","titu","NewTestStimuli","Test","recordings/titu.wav"
"p","no","yes","bilabial","u","t","i","puti","NewTestStimuli","Test","recordings/puti.wav"
"z","yes","no","alveolar","u","v","u","zuvu","NewTestStimuli","Test","recordings/zuvu.wav"
"t","no","yes","alveolar","u","p","u","tupu","NewTestStimuli","Test","recordings/tupu.wav"
"v","yes","no","bilabial","a","v","a","vava","NewTestStimuli","Test","recordings/vava.wav"
"d","yes","yes","alveolar","u","d","i","dudi","NewTestStimuli","Test","recordings/dudi.wav"
"t","no","yes","alveolar","i","b","a","tiba","StopControls","Controls","recordings/tiba.wav"
"b","yes","yes","bilabial","i","p","a","bipa","StopControls","Controls","recordings/bipa.wav"
"b","yes","yes","bilabial","a","p","i","bapi","StopControls","Controls","recordings/bapi.wav"
"z","yes","no","alveolar","i","f","a","zifa","StopControls","Controls","recordings/zifa.wav"
"d","yes","yes","alveolar","a","t","i","dati","StopControls","Controls","recordings/dati.wav"
"v","yes","no","bilabial","a","s","a","vasa","StopControls","Controls","recordings/vasa.wav"
"t","no","yes","alveolar","i","d","i","tidi","StopControls","Controls","recordings/tidi.wav"
"p","no","yes","bilabial","a","b","a","paba","StopControls","Controls","recordings/paba.wav"
"z","yes","no","alveolar","u","f","u","zufu","StopControls","Controls","recordings/zufu.wav"
"t","no","yes","alveolar","u","b","i","tubi","StopControls","Controls","recordings/tubi.wav"
"v","yes","no","bilabial","a","f","a","vafa","StopControls","Controls","recordings/vafa.wav"
"d","yes","yes","alveolar","i","p","a","dipa","StopControls","Controls","recordings/dipa.wav"
"t","no","yes","alveolar","a","f","i","tafi","VoicingControls","Controls","recordings/tafi.wav"
"b","yes","yes","bilabial","i","v","a","biva","VoicingControls","Controls","recordings/biva.wav"
"b","yes","yes","bilabial","a","v","i","bavi","VoicingControls","Controls","recordings/bavi.wav"
"z","yes","no","alveolar","i","b","a","ziba","VoicingControls","Controls","recordings/ziba.wav"
"d","yes","yes","alveolar","a","z","i","dazi","VoicingControls","Controls","recordings/dazi.wav"
"v","yes","no","bilabial","a","d","a","vada","VoicingControls","Controls","recordings/vada.wav"
"t","no","yes","alveolar","a","s","i","tasi","VoicingControls","Controls","recordings/tasi.wav"
"p","no","yes","bilabial","a","f","i","pafi","VoicingControls","Controls","recordings/pafi.wav"
"z","yes","no","alveolar","u","b","u","zubu","VoicingControls","Controls","recordings/zubu.wav"
"t","no","yes","alveolar","i","s","i","tisi","VoicingControls","Controls","recordings/tisi.wav"
"v","yes","no","bilabial","a","b","a","vaba","VoicingControls","Controls","recordings/vaba.wav"
"d","yes","yes","alveolar","i","v","a","diva","VoicingControls","Controls","recordings/diva.wav"
"t","no","yes","alveolar","u","v","a","tuva","NoPatternControls","Controls","recordings/tuva.wav"
"b","yes","yes","bilabial","u","s","u","busu","NoPatternControls","Controls","recordings/busu.wav"
"b","yes","yes","bilabial","u","s","i","busi","NoPatternControls","Controls","recordings/busi.wav"
"z","yes","no","alveolar","a","t","i","zati","NoPatternControls","Controls","recordings/zati.wav"
"d","yes","yes","alveolar","u","f","a","dufa","NoPatternControls","Controls","recordings/dufa.wav"
"v","yes","no","bilabial","i","t","u","vitu","NoPatternControls","Controls","recordings/vitu.wav"
"t","no","yes","alveolar","u","z","i","tuzi","NoPatternControls","Controls","recordings/tuzi.wav"
"p","no","yes","bilabial","a","v","a","pava","NoPatternControls","Controls","recordings/pava.wav"
"z","yes","no","alveolar","i","p","u","zipu","NoPatternControls","Controls","recordings/zipu.wav"
"t","no","yes","alveolar","i","z","u","tizu","NoPatternControls","Controls","recordings/tizu.wav"
"v","yes","no","bilabial","i","t","i","viti","NoPatternControls","Controls","recordings/viti.wav"
"d","yes","yes","alveolar","i","s","u","disu","NoPatternControls","Controls","recordings/disu.wav"
