"SEGMENT","VOICING","STOP","PLACE","SEGMENT2","SEGMENT3","SEGMENT4","STIMULUS","TYPE","GENERAL_TYPE","SOUND"
"p","no","yes","bilabial","i","t","i","piti","OldTestStimuli","Test","recordings/piti.wav"
"z","yes","no","alveolar","i","z","i","zizi","OldTestStimuli","Test","recordings/zizi.wav"
"d","yes","yes","alveolar","i","b","a","diba","OldTestStimuli","Test","recordings/diba.wav"
"d","yes","yes","alveolar","u","d","u","dudu","OldTestStimuli","Test","recordings/dudu.wav"
"f","no","no","bilabial","u","f","i","fufi","OldTestStimuli","Test","recordings/fufi.wav"
"z","yes","no","alveolar","u","z","a","zuza","OldTestStimuli","Test","recordings/zuza.wav"
"d","yes","yes","alveolar","a","d","a","dada","OldTestStimuli","Test","recordings/dada.wav"
"t","no","yes","alveolar","i","p","i","tipi","OldTestStimuli","Test","recordings/tipi.wav"
"b","yes","yes","bilabial","u","b","i","bubi","OldTestStimuli","Test","recordings/bubi.wav"
"f","no","no","bilabial","i","s","a","fisa","OldTestStimuli","Test","recordings/fisa.wav"
"t","no","yes","alveolar","u","p","i","tupi","OldTestStimuli","Test","recordings/tupi.wav"
"f","no","no","bilabial","i","f","u","fifu","OldTestStimuli","Test","recordings/fifu.wav"
"t","no","yes","alveolar","a","p","i","tapi","NewTestStimuli","Test","recordings/tapi.wav"
"p","no","yes","bilabial","i","p","a","pipa","NewTestStimuli","Test","recordings/pipa.wav"
"f","no","no","bilabial","i","s","u","fisu","NewTestStimuli","Test","recordings/fisu.wav"
"f","no","no","bilabial","u","s","u","fusu","NewTestStimuli","Test","recordings/fusu.wav"
"z","yes","no","alveolar","i","v","a","ziva","NewTestStimuli","Test","recordings/ziva.wav"
"t","no","yes","alveolar","i","t","a","tita","NewTestStimuli","Test","recordings/tita.wav"
"s","no","no","alveolar","i","s","i","sisi","NewTestStimuli","Test","recordings/sisi.wav"
"z","yes","no","alveolar","a","z","i","zazi","NewTestStimuli","Test","recordings/zazi.wav"
"p","no","yes","bilabial","a","p","a","papa","NewTestStimuli","Test","recordings/papa.wav"
"s","no","no","alveolar","a","f","a","safa","NewTestStimuli","Test","recordings/safa.wav"
"v","yes","no","bilabial","a","z","a","vaza","NewTestStimuli","Test","recordings/vaza.wav"
"b","yes","yes","bilabial","a","d","i","badi","NewTestStimuli","Test","recordings/badi.wav"
"t","no","yes","alveolar","a","b","i","tabi","StopControls","Controls","recordings/tabi.wav"
"p","no","yes","bilabial","u","b","i","pubi","StopControls","Controls","recordings/pubi.wav"
"f","no","no","bilabial","u","z","i","fuzi","StopControls","Controls","recordings/fuzi.wav"
"f","no","no","bilabial","i","z","a","fiza","StopControls","Controls","recordings/fiza.wav"
"z","yes","no","alveolar","i","f","a","zifa","StopControls","Controls","recordings/zifa.wav"
"t","no","yes","alveolar","a","d","u","tadu","StopControls","Controls","recordings/tadu.wav"
"s","no","no","alveolar","i","v","u","sivu","StopControls","Controls","recordings/sivu.wav"
