"SEGMENT","VOICING","STOP","PLACE","SEGMENT2","SEGMENT3","SEGMENT4","STIMULUS","TYPE","GENERAL_TYPE","SOUND"
"d","yes","yes","alveolar","i","d","a","dida","OldTestStimuli","Test","recordings/dida.wav"
"p","no","yes","bilabial","i","t","i","piti","OldTestStimuli","Test","recordings/piti.wav"
"b","yes","yes","bilabial","a","b","a","baba","OldTestStimuli","Test","recordings/baba.wav"
"f","no","no","bilabial","u","s","i","fusi","OldTestStimuli","Test","recordings/fusi.wav"
"z","yes","no","alveolar","i","z","a","ziza","OldTestStimuli","Test","recordings/ziza.wav"
"s","no","no","alveolar","u","f","u","sufu","OldTestStimuli","Test","recordings/sufu.wav"
"p","no","yes","bilabial","u","p","u","pupu","OldTestStimuli","Test","recordings/pupu.wav"
"z","yes","no","alveolar","a","v","u","zavu","OldTestStimuli","Test","recordings/zavu.wav"
"p","no","yes","bilabial","i","t","u","pitu","OldTestStimuli","Test","recordings/pitu.wav"
"s","no","no","alveolar","u","f","a","sufa","OldTestStimuli","Test","recordings/sufa.wav"
"d","yes","yes","alveolar","u","d","u","dudu","OldTestStimuli","Test","recordings/dudu.wav"
"b","yes","yes","bilabial","i","d","a","bida","OldTestStimuli","Test","recordings/bida.wav"
"v","yes","no","bilabial","a","z","u","vazu","NewTestStimuli","Test","recordings/vazu.wav"
"s","no","no","alveolar","a","f","u","safu","NewTestStimuli","Test","recordings/safu.wav"
"d","yes","yes","alveolar","i","b","u","dibu","NewTestStimuli","Test","recordings/dibu.wav"
"f","no","no","bilabial","a","s","a","fasa","NewTestStimuli","Test","recordings/fasa.wav"
"p","no","yes","bilabial","u","p","i","pupi","NewTestStimuli","Test","recordings/pupi.wav"
"t","no","yes","alveolar","a","p","i","tapi","NewTestStimuli","Test","recordings/tapi.wav"
"b","yes","yes","bilabial","u","b","a","buba","NewTestStimuli","Test","recordings/buba.wav"
"f","no","no","bilabial","i","f","i","fifi","NewTestStimuli","Test","recordings/fifi.wav"
"t","no","yes","alveolar","u","p","i","tupi","NewTestStimuli","Test","recordings/tupi.wav"
"t","no","yes","alveolar","u","t","i","tuti","NewTestStimuli","Test","recordings/tuti.wav"
"f","no","no","bilabial","i","s","a","fisa","NewTestStimuli","Test","recordings/fisa.wav"
"f","no","no","bilabial","u","f","a","fufa","NewTestStimuli","Test","recordings/fufa.wav"
"v","yes","no","bilabial","i","f","a","vifa","StopControls","Controls","recordings/vifa.wav"
"s","no","no","alveolar","a","v","a","sava","StopControls","Controls","recordings/sava.wav"
"d","yes","yes","alveolar","a","p","a","dapa","StopControls","Controls","recordings/dapa.wav"
"f","no","no","bilabial","a","z","a","faza","StopControls","Controls","recordings/faza.wav"
"p","no","yes","bilabial","a","b","i","pabi","StopControls","Controls","recordings/pabi.wav"
"t","no","yes","alveolar","a","b","i","tabi","StopControls","Controls","recordings/tabi.wav"
"b","yes","yes","bilabial","i","p","i","bipi","StopControls","Controls","recordings/bipi.wav"
"f","no","no","bilabial","u","v","a","fuva","StopControls","Controls","recordings/fuva.wav"
"t","no","yes","alveolar","u","b","a","tuba","StopControls","Controls","recordings/tuba.wav"
"t","no","yes","alveolar","u","d","a","tuda","StopControls","Controls","recordings/tuda.wav"
"f","no","no","bilabial","u","v","u","fuvu","StopControls","Controls","recordings/fuvu.wav"
"f","no","no","bilabial","u","z","u","fuzu","StopControls","Controls","recordings/fuzu.wav"
"v","yes","no","bilabial","i","b","a","viba","VoicingControls","Controls","recordings/viba.wav"
"s","no","no","alveolar","a","p","i","sapi","VoicingControls","Controls","recordings/sapi.wav"
"d","yes","yes","alveolar","a","v","a","dava","VoicingControls","Controls","recordings/dava.wav"
"f","no","no","bilabial","a","t","u","fatu","VoicingControls","Controls","recordings/fatu.wav"
"p","no","yes","bilabial","a","f","u","pafu","VoicingControls","Controls","recordings/pafu.wav"
"t","no","yes","alveolar","u","s","i","tusi","VoicingControls","Controls","recordings/tusi.wav"
"b","yes","yes","bilabial","i","v","i","bivi","VoicingControls","Controls","recordings/bivi.wav"
"f","no","no","bilabial","u","p","u","fupu","VoicingControls","Controls","recordings/fupu.wav"
"t","no","yes","alveolar","i","s","a","tisa","VoicingControls","Controls","recordings/tisa.wav"
"t","no","yes","alveolar","u","f","a","tufa","VoicingControls","Controls","recordings/tufa.wav"
"f","no","no","bilabial","u","t","a","futa","VoicingControls","Controls","recordings/futa.wav"
"f","no","no","bilabial","a","p","i","fapi","VoicingControls","Controls","recordings/fapi.wav"
"v","yes","no","bilabial","a","t","i","vati","NoPatternControls","Controls","recordings/vati.wav"
"s","no","no","alveolar","u","b","i","subi","NoPatternControls","Controls","recordings/subi.wav"
"d","yes","yes","alveolar","a","s","a","dasa","NoPatternControls","Controls","recordings/dasa.wav"
"f","no","no","bilabial","u","b","i","fubi","NoPatternControls","Controls","recordings/fubi.wav"
"p","no","yes","bilabial","u","v","a","puva","NoPatternControls","Controls","recordings/puva.wav"
"t","no","yes","alveolar","a","z","a","taza","NoPatternControls","Controls","recordings/taza.wav"
"b","yes","yes","bilabial","i","s","u","bisu","NoPatternControls","Controls","recordings/bisu.wav"
"f","no","no","bilabial","a","b","u","fabu","NoPatternControls","Controls","recordings/fabu.wav"
"t","no","yes","alveolar","a","v","u","tavu","NoPatternControls","Controls","recordings/tavu.wav"
"t","no","yes","alveolar","a","v","a","tava","NoPatternControls","Controls","recordings/tava.wav"
"f","no","no","bilabial","a","d","i","fadi","NoPatternControls","Controls","recordings/fadi.wav"
"f","no","no","bilabial","a","b","i","fabi","NoPatternControls","Controls","recordings/fabi.wav"
