"SEGMENT","VOICING","STOP","PLACE","SEGMENT2","SEGMENT3","SEGMENT4","STIMULUS","TYPE","GENERAL_TYPE","SOUND"
"z","yes","no","alveolar","i","z","i","zizi","OldTestStimuli","Test","recordings/zizi.wav"
"t","no","yes","alveolar","a","t","u","tatu","OldTestStimuli","Test","recordings/tatu.wav"
"f","no","no","bilabial","i","f","i","fifi","OldTestStimuli","Test","recordings/fifi.wav"
"d","yes","yes","alveolar","i","d","a","dida","OldTestStimuli","Test","recordings/dida.wav"
"f","no","no","bilabial","a","s","a","fasa","OldTestStimuli","Test","recordings/fasa.wav"
"p","no","yes","bilabial","i","t","a","pita","OldTestStimuli","Test","recordings/pita.wav"
"v","yes","no","bilabial","a","z","i","vazi","OldTestStimuli","Test","recordings/vazi.wav"
"z","yes","no","alveolar","a","v","u","zavu","OldTestStimuli","Test","recordings/zavu.wav"
"t","no","yes","alveolar","a","p","a","tapa","OldTestStimuli","Test","recordings/tapa.wav"
"d","yes","yes","alveolar","u","d","a","duda","OldTestStimuli","Test","recordings/duda.wav"
"v","yes","no","bilabial","a","v","u","vavu","OldTestStimuli","Test","recordings/vavu.wav"
"z","yes","no","alveolar","i","v","u","zivu","OldTestStimuli","Test","recordings/zivu.wav"
"d","yes","yes","alveolar","u","b","i","dubi","NewTestStimuli","Test","recordings/dubi.wav"
"t","no","yes","alveolar","a","t","a","tata","NewTestStimuli","Test","recordings/tata.wav"
"v","yes","no","bilabial","a","v","i","vavi","NewTestStimuli","Test","recordings/vavi.wav"
"z","yes","no","alveolar","u","v","u","zuvu","NewTestStimuli","Test","recordings/zuvu.wav"
"t","no","yes","alveolar","u","t","a","tuta","NewTestStimuli","Test","recordings/tuta.wav"
"d","yes","yes","alveolar","u","b","a","duba","NewTestStimuli","Test","recordings/duba.wav"
"v","yes","no","bilabial","i","v","i","vivi","NewTestStimuli","Test","recordings/vivi.wav"
"b","yes","yes","bilabial","a","d","u","badu","NewTestStimuli","Test","recordings/badu.wav"
"z","yes","no","alveolar","a","z","i","zazi","NewTestStimuli","Test","recordings/zazi.wav"
"b","yes","yes","bilabial","u","d","u","budu","NewTestStimuli","Test","recordings/budu.wav"
"b","yes","yes","bilabial","u","d","i","budi","NewTestStimuli","Test","recordings/budi.wav"
"v","yes","no","bilabial","u","v","u","vuvu","NewTestStimuli","Test","recordings/vuvu.wav"
"d","yes","yes","alveolar","a","t","u","datu","StopControls","Controls","recordings/datu.wav"
"t","no","yes","alveolar","u","d","u","tudu","StopControls","Controls","recordings/tudu.wav"
"v","yes","no","bilabial","a","f","i","vafi","StopControls","Controls","recordings/vafi.wav"
"z","yes","no","alveolar","u","f","u","zufu","StopControls","Controls","recordings/zufu.wav"
"t","no","yes","alveolar","u","b","u","tubu","StopControls","Controls","recordings/tubu.wav"
"d","yes","yes","alveolar","a","t","i","dati","StopControls","Controls","recordings/dati.wav"
"v","yes","no","bilabial","i","f","u","vifu","StopControls","Controls","recordings/vifu.wav"
"b","yes","yes","bilabial","u","p","i","bupi","StopControls","Controls","recordings/bupi.wav"
"z","yes","no","alveolar","a","s","i","zasi","StopControls","Controls","recordings/zasi.wav"
"b","yes","yes","bilabial","u","p","u","bupu","StopControls","Controls","recordings/bupu.wav"
"b","yes","yes","bilabial","u","t","u","butu","StopControls","Controls","recordings/butu.wav"
"v","yes","no","bilabial","a","s","u","vasu","StopControls","Controls","recordings/vasu.wav"
"d","yes","yes","alveolar","a","z","u","dazu","VoicingControls","Controls","recordings/dazu.wav"
