"SEGMENT","VOICING","STOP","PLACE","SEGMENT2","SEGMENT3","SEGMENT4","STIMULUS","TYPE","GENERAL_TYPE","SOUND"
"z","yes","no","alveolar","i","v","a","ziva","OldTestStimuli","Test","recordings/ziva.wav"
"d","yes","yes","alveolar","a","b","u","dabu","OldTestStimuli","Test","recordings/dabu.wav"
"d","yes","yes","alveolar","a","d","a","dada","OldTestStimuli","Test","recordings/dada.wav"
"s","no","no","alveolar","u","s","u","susu","OldTestStimuli","Test","recordings/susu.wav"
"d","yes","yes","alveolar","u","d","a","duda","OldTestStimuli","Test","recordings/duda.wav"
"b","yes","yes","bilabial","u","b","a","buba","OldTestStimuli","Test","recordings/buba.wav"
"z","yes","no","alveolar","a","z","a","zaza","OldTestStimuli","Test","recordings/zaza.wav"
"f","no","no","bilabial","u","s","i","fusi","OldTestStimuli","Test","recordings/fusi.wav"
"f","no","no","bilabial","i","f","a","fifa","OldTestStimuli","Test","recordings/fifa.wav"
"v","yes","no","bilabial","a","z","u","vazu","OldTestStimuli","Test","recordings/vazu.wav"
"f","no","no","bilabial","i","f","i","fifi","OldTestStimuli","Test","recordings/fifi.wav"
"s","no","no","alveolar","u","f","i","sufi","OldTestStimuli","Test","recordings/sufi.wav"
"s","no","no","alveolar","i","f","i","sifi","NewTestStimuli","Test","recordings/sifi.wav"
"b","yes","yes","bilabial","a","d","a","bada","NewTestStimuli","Test","recordings/bada.wav"
"z","yes","no","alveolar","i","z","a","ziza","NewTestStimuli","Test","recordings/ziza.wav"
"b","yes","yes","bilabial","u","d","a","buda","NewTestStimuli","Test","recordings/buda.wav"
"s","no","no","alveolar","u","f","u","sufu","NewTestStimuli","Test","recordings/sufu.wav"
"d","yes","yes","alveolar","i","d","u","didu","NewTestStimuli","Test","recordings/didu.wav"
"p","no","yes","bilabial","u","p","u","pupu","NewTestStimuli","Test","recordings/pupu.wav"
"d","yes","yes","alveolar","a","b","i","dabi","NewTestStimuli","Test","recordings/dabi.wav"
"s","no","no","alveolar","i","f","a","sifa","NewTestStimuli","Test","recordings/sifa.wav"
"z","yes","no","alveolar","a","v","i","zavi","NewTestStimuli","Test","recordings/zavi.wav"
"d","yes","yes","alveolar","i","b","i","dibi","NewTestStimuli","Test","recordings/dibi.wav"
"z","yes","no","alveolar","u","v","i","zuvi","NewTestStimuli","Test","recordings/zuvi.wav"
"s","no","no","alveolar","a","z","u","sazu","StopControls","Controls","recordings/sazu.wav"
"b","yes","yes","bilabial","i","t","u","bitu","StopControls","Controls","recordings/bitu.wav"
"z","yes","no","alveolar","i","s","a","zisa","StopControls","Controls","recordings/zisa.wav"
"b","yes","yes","bilabial","u","t","i","buti","StopControls","Controls","recordings/buti.wav"
"s","no","no","alveolar","u","z","a","suza","StopControls","Controls","recordings/suza.wav"
"d","yes","yes","alveolar","a","t","a","data","StopControls","Controls","recordings/data.wav"
"p","no","yes","bilabial","a","b","u","pabu","StopControls","Controls","recordings/pabu.wav"
"d","yes","yes","alveolar","i","p","i","dipi","StopControls","Controls","recordings/dipi.wav"
"s","no","no","alveolar","a","z","i","sazi","StopControls","Controls","recordings/sazi.wav"
"z","yes","no","alveolar","a","f","i","zafi","StopControls","Controls","recordings/zafi.wav"
"d","yes","yes","alveolar","u","t","u","dutu","StopControls","Controls","recordings/dutu.wav"
"z","yes","no","alveolar","u","f","i","zufi","StopControls","Controls","recordings/zufi.wav"
"s","no","no","alveolar","i","p","a","sipa","VoicingControls","Controls","recordings/sipa.wav"
"b","yes","yes","bilabial","i","z","u","bizu","VoicingControls","Controls","recordings/bizu.wav"
"z","yes","no","alveolar","i","d","a","zida","VoicingControls","Controls","recordings/zida.wav"
"b","yes","yes","bilabial","u","z","i","buzi","VoicingControls","Controls","recordings/buzi.wav"
"s","no","no","alveolar","u","t","i","suti","VoicingControls","Controls","recordings/suti.wav"
"d","yes","yes","alveolar","a","z","a","daza","VoicingControls","Controls","recordings/daza.wav"
"p","no","yes","bilabial","a","s","i","pasi","VoicingControls","Controls","recordings/pasi.wav"
"d","yes","yes","alveolar","i","v","i","divi","VoicingControls","Controls","recordings/divi.wav"
"s","no","no","alveolar","a","t","u","satu","VoicingControls","Controls","recordings/satu.wav"
"z","yes","no","alveolar","a","b","i","zabi","VoicingControls","Controls","recordings/zabi.wav"
"d","yes","yes","alveolar","u","z","u","duzu","VoicingControls","Controls","recordings/duzu.wav"
"z","yes","no","alveolar","u","b","i","zubi","VoicingControls","Controls","recordings/zubi.wav"
"s","no","no","alveolar","u","b","u","subu","NoPatternControls","Controls","recordings/subu.wav"
"b","yes","yes","bilabial","u","s","a","busa","NoPatternControls","Controls","recordings/busa.wav"
"z","yes","no","alveolar","i","t","u","zitu","NoPatternControls","Controls","recordings/zitu.wav"
"b","yes","yes","bilabial","a","s","a","basa","NoPatternControls","Controls","recordings/basa.wav"
"s","no","no","alveolar","i","d","u","sidu","NoPatternControls","Controls","recordings/sidu.wav"
"d","yes","yes","alveolar","a","s","u","dasu","NoPatternControls","Controls","recordings/dasu.wav"
"p","no","yes","bilabial","i","z","a","piza","NoPatternControls","Controls","recordings/piza.wav"
"d","yes","yes","alveolar","a","f","a","dafa","NoPatternControls","Controls","recordings/dafa.wav"
"s","no","no","alveolar","a","b","u","sabu","NoPatternControls","Controls","recordings/sabu.wav"
"z","yes","no","alveolar","i","p","i","zipi","NoPatternControls","Controls","recordings/zipi.wav"
"d","yes","yes","alveolar","a","s","i","dasi","NoPatternControls","Controls","recordings/dasi.wav"
"z","yes","no","alveolar","u","p","a","zupa","NoPatternControls","Controls","recordings/zupa.wav"
