"SEGMENT","VOICING","STOP","PLACE","SEGMENT2","SEGMENT3","SEGMENT4","STIMULUS","TYPE","GENERAL_TYPE","SOUND"
"z","yes","no","alveolar","u","z","i","zuzi","OldTestStimuli","Test","recordings/zuzi.wav"
"s","no","no","alveolar","i","s","a","sisa","OldTestStimuli","Test","recordings/sisa.wav"
"z","yes","no","alveolar","i","v","u","zivu","OldTestStimuli","Test","recordings/zivu.wav"
"v","yes","no","bilabial","u","v","a","vuva","OldTestStimuli","Test","recordings/vuva.wav"
"t","no","yes","alveolar","a","p","i","tapi","OldTestStimuli","Test","recordings/tapi.wav"
"p","no","yes","bilabial","a","p","u","papu","OldTestStimuli","Test","recordings/papu.wav"
"z","yes","no","alveolar","a","z","i","zazi","OldTestStimuli","Test","recordings/zazi.wav"
"t","no","yes","alveolar","a","t","u","tatu","OldTestStimuli","Test","recordings/tatu.wav"
"s","no","no","alveolar","a","f","i","safi","OldTestStimuli","Test","recordings/safi.wav"
"t","no","yes","alveolar","i","t","u","titu","OldTestStimuli","Test","recordings/titu.wav"
"s","no","no","alveolar","u","f","i","sufi","OldTestStimuli","Test","recordings/sufi.wav"
"p","no","yes","bilabial","i","p","a","pipa","OldTestStimuli","Test","recordings/pipa.wav"
"d","yes","yes","alveolar","u","d","a","duda","NewTestStimuli","Test","recordings/duda.wav"
"t","no","yes","alveolar","u","p","a","tupa","NewTestStimuli","Test","recordings/tupa.wav"
"t","no","yes","alveolar","i","p","u","tipu","NewTestStimuli","Test","recordings/tipu.wav"
"v","yes","no","bilabial","a","v","u","vavu","NewTestStimuli","Test","recordings/vavu.wav"
"b","yes","yes","bilabial","u","b","i","bubi","NewTestStimuli","Test","recordings/bubi.wav"
"t","no","yes","alveolar","a","t","i","tati","NewTestStimuli","Test","recordings/tati.wav"
"b","yes","yes","bilabial","a","d","a","bada","NewTestStimuli","Test","recordings/bada.wav"
"p","no","yes","bilabial","i","t","a","pita","NewTestStimuli","Test","recordings/pita.wav"
"z","yes","no","alveolar","i","v","i","zivi","NewTestStimuli","Test","recordings/zivi.wav"
"z","yes","no","alveolar","u","v","u","zuvu","NewTestStimuli","Test","recordings/zuvu.wav"
"z","yes","no","alveolar","i","z","a","ziza","NewTestStimuli","Test","recordings/ziza.wav"
"d","yes","yes","alveolar","u","d","u","dudu","NewTestStimuli","Test","recordings/dudu.wav"
"d","yes","yes","alveolar","i","p","u","dipu","StopControls","Controls","recordings/dipu.wav"
"t","no","yes","alveolar","i","d","u","tidu","StopControls","Controls","recordings/tidu.wav"
"t","no","yes","alveolar","a","b","u","tabu","StopControls","Controls","recordings/tabu.wav"
"v","yes","no","bilabial","a","f","u","vafu","StopControls","Controls","recordings/vafu.wav"
"b","yes","yes","bilabial","i","p","u","bipu","StopControls","Controls","recordings/bipu.wav"
"t","no","yes","alveolar","i","b","i","tibi","StopControls","Controls","recordings/tibi.wav"
