"SEGMENT","VOICING","STOP","PLACE","SEGMENT2","SEGMENT3","SEGMENT4","STIMULUS","TYPE","GENERAL_TYPE","SOUND"
"d","yes","yes","alveolar","i","b","u","dibu","OldTestStimuli","Test","recordings/dibu.wav"
"p","no","yes","bilabial","u","t","a","puta","OldTestStimuli","Test","recordings/puta.wav"
"b","yes","yes","bilabial","a","d","i","badi","OldTestStimuli","Test","recordings/badi.wav"
"v","yes","no","bilabial","u","v","u","vuvu","OldTestStimuli","Test","recordings/vuvu.wav"
"t","no","yes","alveolar","a","p","u","tapu","OldTestStimuli","Test","recordings/tapu.wav"
"d","yes","yes","alveolar","i","b","i","dibi","OldTestStimuli","Test","recordings/dibi.wav"
"s","no","no","alveolar","u","f","a","sufa","OldTestStimuli","Test","recordings/sufa.wav"
"s","no","no","alveolar","i","s","u","sisu","OldTestStimuli","Test","recordings/sisu.wav"
"v","yes","no","bilabial","a","v","u","vavu","OldTestStimuli","Test","recordings/vavu.wav"
"p","no","yes","bilabial","a","p","i","papi","OldTestStimuli","Test","recordings/papi.wav"
"s","no","no","alveolar","i","f","i","sifi","OldTestStimuli","Test","recordings/sifi.wav"
"v","yes","no","bilabial","i","v","i","vivi","OldTestStimuli","Test","recordings/vivi.wav"
"f","no","no","bilabial","u","s","a","fusa","NewTestStimuli","Test","recordings/fusa.wav"
"d","yes","yes","alveolar","i","d","u","didu","NewTestStimuli","Test","recordings/didu.wav"
"t","no","yes","alveolar","i","p","u","tipu","NewTestStimuli","Test","recordings/tipu.wav"
"t","no","yes","alveolar","i","p","a","tipa","NewTestStimuli","Test","recordings/tipa.wav"
"z","yes","no","alveolar","u","z","a","zuza","NewTestStimuli","Test","recordings/zuza.wav"
"z","yes","no","alveolar","i","v","u","zivu","NewTestStimuli","Test","recordings/zivu.wav"
"d","yes","yes","alveolar","u","d","a","duda","NewTestStimuli","Test","recordings/duda.wav"
"z","yes","no","alveolar","i","z","a","ziza","NewTestStimuli","Test","recordings/ziza.wav"
