"SEGMENT","VOICING","STOP","PLACE","SEGMENT2","SEGMENT3","SEGMENT4","STIMULUS","TYPE","GENERAL_TYPE","SOUND"
"p","no","yes","bilabial","u","p","u","pupu","OldTestStimuli","Test","recordings/pupu.wav"
"d","yes","yes","alveolar","a","b","i","dabi","OldTestStimuli","Test","recordings/dabi.wav"
"d","yes","yes","alveolar","u","b","u","dubu","OldTestStimuli","Test","recordings/dubu.wav"
"d","yes","yes","alveolar","i","d","i","didi","OldTestStimuli","Test","recordings/didi.wav"
"f","no","no","bilabial","u","s","i","fusi","OldTestStimuli","Test","recordings/fusi.wav"
"t","no","yes","alveolar","u","p","a","tupa","OldTestStimuli","Test","recordings/tupa.wav"
"z","yes","no","alveolar","a","z","i","zazi","OldTestStimuli","Test","recordings/zazi.wav"
"z","yes","no","alveolar","a","z","a","zaza","OldTestStimuli","Test","recordings/zaza.wav"
"f","no","no","bilabial","a","s","i","fasi","OldTestStimuli","Test","recordings/fasi.wav"
"v","yes","no","bilabial","i","z","u","vizu","OldTestStimuli","Test","recordings/vizu.wav"
"d","yes","yes","alveolar","a","d","i","dadi","OldTestStimuli","Test","recordings/dadi.wav"
"b","yes","yes","bilabial","i","d","i","bidi","OldTestStimuli","Test","recordings/bidi.wav"
"d","yes","yes","alveolar","i","b","a","diba","NewTestStimuli","Test","recordings/diba.wav"
"d","yes","yes","alveolar","u","d","u","dudu","NewTestStimuli","Test","recordings/dudu.wav"
"b","yes","yes","bilabial","i","b","i","bibi","NewTestStimuli","Test","recordings/bibi.wav"
"b","yes","yes","bilabial","a","b","u","babu","NewTestStimuli","Test","recordings/babu.wav"
"p","no","yes","bilabial","u","t","u","putu","NewTestStimuli","Test","recordings/putu.wav"
"t","no","yes","alveolar","u","p","u","tupu","NewTestStimuli","Test","recordings/tupu.wav"
"p","no","yes","bilabial","a","p","u","papu","NewTestStimuli","Test","recordings/papu.wav"
"d","yes","yes","alveolar","i","b","i","dibi","NewTestStimuli","Test","recordings/dibi.wav"
"f","no","no","bilabial","i","f","i","fifi","NewTestStimuli","Test","recordings/fifi.wav"
"p","no","yes","bilabial","i","p","u","pipu","NewTestStimuli","Test","recordings/pipu.wav"
"z","yes","no","alveolar","i","v","i","zivi","NewTestStimuli","Test","recordings/zivi.wav"
"t","no","yes","alveolar","a","p","u","tapu","NewTestStimuli","Test","recordings/tapu.wav"
"d","yes","yes","alveolar","u","t","i","duti","StopControls","Controls","recordings/duti.wav"
"d","yes","yes","alveolar","i","t","a","dita","StopControls","Controls","recordings/dita.wav"
"b","yes","yes","bilabial","a","p","u","bapu","StopControls","Controls","recordings/bapu.wav"
"b","yes","yes","bilabial","i","t","i","biti","StopControls","Controls","recordings/biti.wav"
"p","no","yes","bilabial","a","d","u","padu","StopControls","Controls","recordings/padu.wav"
"t","no","yes","alveolar","u","b","i","tubi","StopControls","Controls","recordings/tubi.wav"
"p","no","yes","bilabial","i","d","a","pida","StopControls","Controls","recordings/pida.wav"
"d","yes","yes","alveolar","u","t","u","dutu","StopControls","Controls","recordings/dutu.wav"
"f","no","no","bilabial","u","v","a","fuva","StopControls","Controls","recordings/fuva.wav"
"p","no","yes","bilabial","u","d","a","puda","StopControls","Controls","recordings/puda.wav"
"z","yes","no","alveolar","i","f","i","zifi","StopControls","Controls","recordings/zifi.wav"
"t","no","yes","alveolar","a","d","a","tada","StopControls","Controls","recordings/tada.wav"
