"SEGMENT","VOICING","STOP","PLACE","SEGMENT2","SEGMENT3","SEGMENT4","STIMULUS","TYPE","GENERAL_TYPE","SOUND"
"v","yes","no","bilabial","i","z","i","vizi","OldTestStimuli","Test","recordings/vizi.wav"
"s","no","no","alveolar","a","f","a","safa","OldTestStimuli","Test","recordings/safa.wav"
"z","yes","no","alveolar","a","z","u","zazu","OldTestStimuli","Test","recordings/zazu.wav"
"z","yes","no","alveolar","u","z","a","zuza","OldTestStimuli","Test","recordings/zuza.wav"
"z","yes","no","alveolar","u","z","u","zuzu","OldTestStimuli","Test","recordings/zuzu.wav"
"d","yes","yes","alveolar","a","d","u","dadu","OldTestStimuli","Test","recordings/dadu.wav"
"t","no","yes","alveolar","a","t","u","tatu","OldTestStimuli","Test","recordings/tatu.wav"
"v","yes","no","bilabial","i","v","a","viva","OldTestStimuli","Test","recordings/viva.wav"
"f","no","no","bilabial","u","f","a","fufa","OldTestStimuli","Test","recordings/fufa.wav"
"v","yes","no","bilabial","i","z","a","viza","OldTestStimuli","Test","recordings/viza.wav"
"t","no","yes","alveolar","i","t","a","tita","OldTestStimuli","Test","recordings/tita.wav"
"b","yes","yes","bilabial","u","b","u","bubu","OldTestStimuli","Test","recordings/bubu.wav"
"d","yes","yes","alveolar","u","b","u","dubu","NewTestStimuli","Test","recordings/dubu.wav"
"s","no","no","alveolar","i","f","a","sifa","NewTestStimuli","Test","recordings/sifa.wav"
"z","yes","no","alveolar","a","v","i","zavi","NewTestStimuli","Test","recordings/zavi.wav"
"d","yes","yes","alveolar","u","d","i","dudi","NewTestStimuli","Test","recordings/dudi.wav"
"f","no","no","bilabial","a","s","i","fasi","NewTestStimuli","Test","recordings/fasi.wav"
"d","yes","yes","alveolar","u","d","a","duda","NewTestStimuli","Test","recordings/duda.wav"
"v","yes","no","bilabial","i","v","u","vivu","NewTestStimuli","Test","recordings/vivu.wav"
"v","yes","no","bilabial","a","z","a","vaza","NewTestStimuli","Test","recordings/vaza.wav"
"p","no","yes","bilabial","u","t","u","putu","NewTestStimuli","Test","recordings/putu.wav"
"v","yes","no","bilabial","a","z","u","vazu","NewTestStimuli","Test","recordings/vazu.wav"
"p","no","yes","bilabial","a","t","a","pata","NewTestStimuli","Test","recordings/pata.wav"
"b","yes","yes","bilabial","u","d","a","buda","NewTestStimuli","Test","recordings/buda.wav"
"d","yes","yes","alveolar","i","t","i","diti","StopControls","Controls","recordings/diti.wav"
"s","no","no","alveolar","a","z","i","sazi","StopControls","Controls","recordings/sazi.wav"
"z","yes","no","alveolar","a","f","i","zafi","StopControls","Controls","recordings/zafi.wav"
"d","yes","yes","alveolar","i","p","a","dipa","StopControls","Controls","recordings/dipa.wav"
"f","no","no","bilabial","a","z","i","fazi","StopControls","Controls","recordings/fazi.wav"
"d","yes","yes","alveolar","i","p","u","dipu","StopControls","Controls","recordings/dipu.wav"
"v","yes","no","bilabial","u","s","u","vusu","StopControls","Controls","recordings/vusu.wav"
"v","yes","no","bilabial","u","f","a","vufa","StopControls","Controls","recordings/vufa.wav"
"p","no","yes","bilabial","a","d","u","padu","StopControls","Controls","recordings/padu.wav"
"v","yes","no","bilabial","i","f","a","vifa","StopControls","Controls","recordings/vifa.wav"
"p","no","yes","bilabial","i","d","i","pidi","StopControls","Controls","recordings/pidi.wav"
"b","yes","yes","bilabial","u","t","i","buti","StopControls","Controls","recordings/buti.wav"
"d","yes","yes","alveolar","i","z","i","dizi","VoicingControls","Controls","recordings/dizi.wav"
"s","no","no","alveolar","a","t","u","satu","VoicingControls","Controls","recordings/satu.wav"
"z","yes","no","alveolar","a","b","i","zabi","VoicingControls","Controls","recordings/zabi.wav"
"d","yes","yes","alveolar","i","v","a","diva","VoicingControls","Controls","recordings/diva.wav"
"f","no","no","bilabial","i","p","a","fipa","VoicingControls","Controls","recordings/fipa.wav"
"d","yes","yes","alveolar","i","v","u","divu","VoicingControls","Controls","recordings/divu.wav"
"v","yes","no","bilabial","u","d","u","vudu","VoicingControls","Controls","recordings/vudu.wav"
"v","yes","no","bilabial","u","b","a","vuba","VoicingControls","Controls","recordings/vuba.wav"
"p","no","yes","bilabial","a","s","u","pasu","VoicingControls","Controls","recordings/pasu.wav"
"v","yes","no","bilabial","i","b","a","viba","VoicingControls","Controls","recordings/viba.wav"
"p","no","yes","bilabial","i","s","i","pisi","VoicingControls","Controls","recordings/pisi.wav"
"b","yes","yes","bilabial","u","z","i","buzi","VoicingControls","Controls","recordings/buzi.wav"
"d","yes","yes","alveolar","u","s","i","dusi","NoPatternControls","Controls","recordings/dusi.wav"
"s","no","no","alveolar","a","b","u","sabu","NoPatternControls","Controls","recordings/sabu.wav"
"z","yes","no","alveolar","i","p","i","zipi","NoPatternControls","Controls","recordings/zipi.wav"
"d","yes","yes","alveolar","i","s","u","disu","NoPatternControls","Controls","recordings/disu.wav"
"f","no","no","bilabial","u","d","a","fuda","NoPatternControls","Controls","recordings/fuda.wav"
"d","yes","yes","alveolar","i","f","u","difu","NoPatternControls","Controls","recordings/difu.wav"
"v","yes","no","bilabial","a","p","a","vapa","NoPatternControls","Controls","recordings/vapa.wav"
"v","yes","no","bilabial","u","t","i","vuti","NoPatternControls","Controls","recordings/vuti.wav"
"p","no","yes","bilabial","u","z","a","puza","NoPatternControls","Controls","recordings/puza.wav"
"v","yes","no","bilabial","a","t","i","vati","NoPatternControls","Controls","recordings/vati.wav"
"p","no","yes","bilabial","u","z","i","puzi","NoPatternControls","Controls","recordings/puzi.wav"
"b","yes","yes","bilabial","a","s","a","basa","NoPatternControls","Controls","recordings/basa.wav"
