"SEGMENT","VOICING","STOP","PLACE","SEGMENT2","SEGMENT3","SEGMENT4","STIMULUS","TYPE","GENERAL_TYPE","SOUND"
"p","no","yes","bilabial","u","p","u","pupu","OldTestStimuli","Test","recordings/pupu.wav"
"b","yes","yes","bilabial","i","d","i","bidi","OldTestStimuli","Test","recordings/bidi.wav"
"b","yes","yes","bilabial","i","b","a","biba","OldTestStimuli","Test","recordings/biba.wav"
"b","yes","yes","bilabial","i","b","i","bibi","OldTestStimuli","Test","recordings/bibi.wav"
"b","yes","yes","bilabial","a","b","i","babi","OldTestStimuli","Test","recordings/babi.wav"
"b","yes","yes","bilabial","u","b","i","bubi","OldTestStimuli","Test","recordings/bubi.wav"
"v","yes","no","bilabial","i","z","u","vizu","OldTestStimuli","Test","recordings/vizu.wav"
"f","no","no","bilabial","u","s","u","fusu","OldTestStimuli","Test","recordings/fusu.wav"
"v","yes","no","bilabial","a","v","u","vavu","OldTestStimuli","Test","recordings/vavu.wav"
"s","no","no","alveolar","i","f","a","sifa","OldTestStimuli","Test","recordings/sifa.wav"
"f","no","no","bilabial","a","s","a","fasa","OldTestStimuli","Test","recordings/fasa.wav"
"t","no","yes","alveolar","a","t","i","tati","OldTestStimuli","Test","recordings/tati.wav"
"z","yes","no","alveolar","a","z","i","zazi","NewTestStimuli","Test","recordings/zazi.wav"
"f","no","no","bilabial","u","f","i","fufi","NewTestStimuli","Test","recordings/fufi.wav"
"p","no","yes","bilabial","i","t","i","piti","NewTestStimuli","Test","recordings/piti.wav"
"f","no","no","bilabial","i","f","a","fifa","NewTestStimuli","Test","recordings/fifa.wav"
"s","no","no","alveolar","u","s","u","susu","NewTestStimuli","Test","recordings/susu.wav"
"z","yes","no","alveolar","a","v","i","zavi","NewTestStimuli","Test","recordings/zavi.wav"
"s","no","no","alveolar","u","s","i","susi","NewTestStimuli","Test","recordings/susi.wav"
"p","no","yes","bilabial","u","t","u","putu","NewTestStimuli","Test","recordings/putu.wav"
"t","no","yes","alveolar","i","p","i","tipi","NewTestStimuli","Test","recordings/tipi.wav"
"b","yes","yes","bilabial","u","b","u","bubu","NewTestStimuli","Test","recordings/bubu.wav"
"s","no","no","alveolar","a","s","i","sasi","NewTestStimuli","Test","recordings/sasi.wav"
"b","yes","yes","bilabial","a","d","i","badi","NewTestStimuli","Test","recordings/badi.wav"
"z","yes","no","alveolar","a","s","i","zasi","StopControls","Controls","recordings/zasi.wav"
"f","no","no","bilabial","a","z","u","fazu","StopControls","Controls","recordings/fazu.wav"
"p","no","yes","bilabial","u","d","u","pudu","StopControls","Controls","recordings/pudu.wav"
"f","no","no","bilabial","i","z","u","fizu","StopControls","Controls","recordings/fizu.wav"
"s","no","no","alveolar","u","v","u","suvu","StopControls","Controls","recordings/suvu.wav"
"z","yes","no","alveolar","a","f","i","zafi","StopControls","Controls","recordings/zafi.wav"
"s","no","no","alveolar","u","v","i","suvi","StopControls","Controls","recordings/suvi.wav"
"p","no","yes","bilabial","a","d","u","padu","StopControls","Controls","recordings/padu.wav"
"t","no","yes","alveolar","i","b","a","tiba","StopControls","Controls","recordings/tiba.wav"
"b","yes","yes","bilabial","u","t","a","buta","StopControls","Controls","recordings/buta.wav"
"s","no","no","alveolar","a","v","u","savu","StopControls","Controls","recordings/savu.wav"
"b","yes","yes","bilabial","u","p","a","bupa","StopControls","Controls","recordings/bupa.wav"
"z","yes","no","alveolar","a","d","i","zadi","VoicingControls","Controls","recordings/zadi.wav"
"f","no","no","bilabial","i","p","i","fipi","VoicingControls","Controls","recordings/fipi.wav"
"p","no","yes","bilabial","u","s","u","pusu","VoicingControls","Controls","recordings/pusu.wav"
"f","no","no","bilabial","u","p","i","fupi","VoicingControls","Controls","recordings/fupi.wav"
"s","no","no","alveolar","u","t","a","suta","VoicingControls","Controls","recordings/suta.wav"
"z","yes","no","alveolar","a","b","i","zabi","VoicingControls","Controls","recordings/zabi.wav"
"s","no","no","alveolar","u","p","u","supu","VoicingControls","Controls","recordings/supu.wav"
"p","no","yes","bilabial","a","s","u","pasu","VoicingControls","Controls","recordings/pasu.wav"
"t","no","yes","alveolar","a","f","i","tafi","VoicingControls","Controls","recordings/tafi.wav"
"b","yes","yes","bilabial","u","z","a","buza","VoicingControls","Controls","recordings/buza.wav"
"s","no","no","alveolar","a","t","a","sata","VoicingControls","Controls","recordings/sata.wav"
"b","yes","yes","bilabial","u","v","a","buva","VoicingControls","Controls","recordings/buva.wav"
"z","yes","no","alveolar","i","t","i","ziti","NoPatternControls","Controls","recordings/ziti.wav"
"f","no","no","bilabial","i","d","u","fidu","NoPatternControls","Controls","recordings/fidu.wav"
"p","no","yes","bilabial","i","v","a","piva","NoPatternControls","Controls","recordings/piva.wav"
"f","no","no","bilabial","a","d","a","fada","NoPatternControls","Controls","recordings/fada.wav"
"s","no","no","alveolar","a","b","i","sabi","NoPatternControls","Controls","recordings/sabi.wav"
"z","yes","no","alveolar","i","p","i","zipi","NoPatternControls","Controls","recordings/zipi.wav"
"s","no","no","alveolar","i","b","i","sibi","NoPatternControls","Controls","recordings/sibi.wav"
"p","no","yes","bilabial","u","z","a","puza","NoPatternControls","Controls","recordings/puza.wav"
"t","no","yes","alveolar","u","v","a","tuva","NoPatternControls","Controls","recordings/tuva.wav"
"b","yes","yes","bilabial","i","s","a","bisa","NoPatternControls","Controls","recordings/bisa.wav"
"s","no","no","alveolar","i","b","u","sibu","NoPatternControls","Controls","recordings/sibu.wav"
"b","yes","yes","bilabial","i","s","i","bisi","NoPatternControls","Controls","recordings/bisi.wav"
