"SEGMENT","VOICING","STOP","PLACE","SEGMENT2","SEGMENT3","SEGMENT4","STIMULUS","TYPE","GENERAL_TYPE","SOUND"
"v","yes","no","bilabial","i","z","u","vizu","OldTestStimuli","Test","recordings/vizu.wav"
"p","no","yes","bilabial","i","t","i","piti","OldTestStimuli","Test","recordings/piti.wav"
"s","no","no","alveolar","i","s","a","sisa","OldTestStimuli","Test","recordings/sisa.wav"
"f","no","no","bilabial","i","f","u","fifu","OldTestStimuli","Test","recordings/fifu.wav"
"z","yes","no","alveolar","a","z","i","zazi","OldTestStimuli","Test","recordings/zazi.wav"
"s","no","no","alveolar","u","s","i","susi","OldTestStimuli","Test","recordings/susi.wav"
"s","no","no","alveolar","u","f","a","sufa","OldTestStimuli","Test","recordings/sufa.wav"
"z","yes","no","alveolar","u","v","a","zuva","OldTestStimuli","Test","recordings/zuva.wav"
"b","yes","yes","bilabial","a","d","a","bada","OldTestStimuli","Test","recordings/bada.wav"
"t","no","yes","alveolar","a","t","a","tata","OldTestStimuli","Test","recordings/tata.wav"
"t","no","yes","alveolar","u","t","u","tutu","OldTestStimuli","Test","recordings/tutu.wav"
"d","yes","yes","alveolar","u","d","i","dudi","OldTestStimuli","Test","recordings/dudi.wav"
"p","no","yes","bilabial","i","t","u","pitu","NewTestStimuli","Test","recordings/pitu.wav"
"p","no","yes","bilabial","a","t","u","patu","NewTestStimuli","Test","recordings/patu.wav"
"f","no","no","bilabial","a","s","i","fasi","NewTestStimuli","Test","recordings/fasi.wav"
"f","no","no","bilabial","i","s","u","fisu","NewTestStimuli","Test","recordings/fisu.wav"
"z","yes","no","alveolar","u","z","i","zuzi","NewTestStimuli","Test","recordings/zuzi.wav"
"t","no","yes","alveolar","a","t","u","tatu","NewTestStimuli","Test","recordings/tatu.wav"
"d","yes","yes","alveolar","a","b","i","dabi","NewTestStimuli","Test","recordings/dabi.wav"
"f","no","no","bilabial","a","f","i","fafi","NewTestStimuli","Test","recordings/fafi.wav"
"b","yes","yes","bilabial","a","d","i","badi","NewTestStimuli","Test","recordings/badi.wav"
"f","no","no","bilabial","u","s","a","fusa","NewTestStimuli","Test","recordings/fusa.wav"
"z","yes","no","alveolar","a","z","u","zazu","NewTestStimuli","Test","recordings/zazu.wav"
"z","yes","no","alveolar","i","z","i","zizi","NewTestStimuli","Test","recordings/zizi.wav"
"p","no","yes","bilabial","a","d","a","pada","StopControls","Controls","recordings/pada.wav"
"p","no","yes","bilabial","u","b","a","puba","StopControls","Controls","recordings/puba.wav"
"f","no","no","bilabial","a","z","i","fazi","StopControls","Controls","recordings/fazi.wav"
"f","no","no","bilabial","u","z","i","fuzi","StopControls","Controls","recordings/fuzi.wav"
"z","yes","no","alveolar","u","s","i","zusi","StopControls","Controls","recordings/zusi.wav"
"t","no","yes","alveolar","i","b","u","tibu","StopControls","Controls","recordings/tibu.wav"
"d","yes","yes","alveolar","i","p","i","dipi","StopControls","Controls","recordings/dipi.wav"
"f","no","no","bilabial","a","v","i","favi","StopControls","Controls","recordings/favi.wav"
"b","yes","yes","bilabial","u","p","a","bupa","StopControls","Controls","recordings/bupa.wav"
"f","no","no","bilabial","i","v","i","fivi","StopControls","Controls","recordings/fivi.wav"
"z","yes","no","alveolar","a","s","u","zasu","StopControls","Controls","recordings/zasu.wav"
"z","yes","no","alveolar","i","s","i","zisi","StopControls","Controls","recordings/zisi.wav"
"p","no","yes","bilabial","a","f","a","pafa","VoicingControls","Controls","recordings/pafa.wav"
"p","no","yes","bilabial","u","f","a","pufa","VoicingControls","Controls","recordings/pufa.wav"
"f","no","no","bilabial","i","p","a","fipa","VoicingControls","Controls","recordings/fipa.wav"
"f","no","no","bilabial","u","t","u","futu","VoicingControls","Controls","recordings/futu.wav"
"z","yes","no","alveolar","u","d","i","zudi","VoicingControls","Controls","recordings/zudi.wav"
"t","no","yes","alveolar","i","f","a","tifa","VoicingControls","Controls","recordings/tifa.wav"
"d","yes","yes","alveolar","i","v","i","divi","VoicingControls","Controls","recordings/divi.wav"
"f","no","no","bilabial","a","t","a","fata","VoicingControls","Controls","recordings/fata.wav"
"b","yes","yes","bilabial","u","v","a","buva","VoicingControls","Controls","recordings/buva.wav"
"f","no","no","bilabial","i","t","a","fita","VoicingControls","Controls","recordings/fita.wav"
"z","yes","no","alveolar","a","d","u","zadu","VoicingControls","Controls","recordings/zadu.wav"
"z","yes","no","alveolar","i","d","i","zidi","VoicingControls","Controls","recordings/zidi.wav"
"p","no","yes","bilabial","a","v","i","pavi","NoPatternControls","Controls","recordings/pavi.wav"
"p","no","yes","bilabial","i","v","i","pivi","NoPatternControls","Controls","recordings/pivi.wav"
"f","no","no","bilabial","u","d","a","fuda","NoPatternControls","Controls","recordings/fuda.wav"
"f","no","no","bilabial","i","b","u","fibu","NoPatternControls","Controls","recordings/fibu.wav"
"z","yes","no","alveolar","a","p","a","zapa","NoPatternControls","Controls","recordings/zapa.wav"
"t","no","yes","alveolar","u","v","i","tuvi","NoPatternControls","Controls","recordings/tuvi.wav"
"d","yes","yes","alveolar","a","f","a","dafa","NoPatternControls","Controls","recordings/dafa.wav"
"f","no","no","bilabial","i","b","i","fibi","NoPatternControls","Controls","recordings/fibi.wav"
"b","yes","yes","bilabial","i","s","i","bisi","NoPatternControls","Controls","recordings/bisi.wav"
"f","no","no","bilabial","a","b","a","faba","NoPatternControls","Controls","recordings/faba.wav"
"z","yes","no","alveolar","i","t","a","zita","NoPatternControls","Controls","recordings/zita.wav"
"z","yes","no","alveolar","i","p","a","zipa","NoPatternControls","Controls","recordings/zipa.wav"
