"SEGMENT","VOICING","STOP","PLACE","SEGMENT2","SEGMENT3","SEGMENT4","STIMULUS","TYPE","GENERAL_TYPE","SOUND"
"b","yes","yes","bilabial","a","b","u","babu","OldTestStimuli","Test","recordings/babu.wav"
"b","yes","yes","bilabial","i","b","u","bibu","OldTestStimuli","Test","recordings/bibu.wav"
"d","yes","yes","alveolar","i","b","i","dibi","OldTestStimuli","Test","recordings/dibi.wav"
"t","no","yes","alveolar","a","p","i","tapi","OldTestStimuli","Test","recordings/tapi.wav"
"z","yes","no","alveolar","u","v","u","zuvu","OldTestStimuli","Test","recordings/zuvu.wav"
"v","yes","no","bilabial","u","z","i","vuzi","OldTestStimuli","Test","recordings/vuzi.wav"
"v","yes","no","bilabial","u","v","u","vuvu","OldTestStimuli","Test","recordings/vuvu.wav"
"f","no","no","bilabial","i","f","i","fifi","OldTestStimuli","Test","recordings/fifi.wav"
"f","no","no","bilabial","i","s","u","fisu","OldTestStimuli","Test","recordings/fisu.wav"
"f","no","no","bilabial","a","f","i","fafi","OldTestStimuli","Test","recordings/fafi.wav"
"p","no","yes","bilabial","a","t","a","pata","OldTestStimuli","Test","recordings/pata.wav"
"p","no","yes","bilabial","i","p","i","pipi","OldTestStimuli","Test","recordings/pipi.wav"
"d","yes","yes","alveolar","a","b","i","dabi","NewTestStimuli","Test","recordings/dabi.wav"
"z","yes","no","alveolar","u","z","i","zuzi","NewTestStimuli","Test","recordings/zuzi.wav"
"p","no","yes","bilabial","u","t","a","puta","NewTestStimuli","Test","recordings/puta.wav"
"s","no","no","alveolar","u","f","i","sufi","NewTestStimuli","Test","recordings/sufi.wav"
"f","no","no","bilabial","a","f","u","fafu","NewTestStimuli","Test","recordings/fafu.wav"
"v","yes","no","bilabial","a","z","a","vaza","NewTestStimuli","Test","recordings/vaza.wav"
"v","yes","no","bilabial","a","v","u","vavu","NewTestStimuli","Test","recordings/vavu.wav"
"b","yes","yes","bilabial","u","d","i","budi","NewTestStimuli","Test","recordings/budi.wav"
