"SEGMENT","VOICING","STOP","PLACE","SEGMENT2","SEGMENT3","SEGMENT4","STIMULUS","TYPE","GENERAL_TYPE","SOUND"
"s","no","no","alveolar","i","f","a","sifa","OldTestStimuli","Test","recordings/sifa.wav"
"t","no","yes","alveolar","a","p","u","tapu","OldTestStimuli","Test","recordings/tapu.wav"
"s","no","no","alveolar","u","f","i","sufi","OldTestStimuli","Test","recordings/sufi.wav"
"d","yes","yes","alveolar","a","b","a","daba","OldTestStimuli","Test","recordings/daba.wav"
"p","no","yes","bilabial","i","t","i","piti","OldTestStimuli","Test","recordings/piti.wav"
"p","no","yes","bilabial","u","p","a","pupa","OldTestStimuli","Test","recordings/pupa.wav"
"v","yes","no","bilabial","i","z","u","vizu","OldTestStimuli","Test","recordings/vizu.wav"
"d","yes","yes","alveolar","i","b","a","diba","OldTestStimuli","Test","recordings/diba.wav"
"b","yes","yes","bilabial","i","b","i","bibi","OldTestStimuli","Test","recordings/bibi.wav"
"z","yes","no","alveolar","u","v","i","zuvi","OldTestStimuli","Test","recordings/zuvi.wav"
"p","no","yes","bilabial","a","p","a","papa","OldTestStimuli","Test","recordings/papa.wav"
"f","no","no","bilabial","i","s","i","fisi","OldTestStimuli","Test","recordings/fisi.wav"
"f","no","no","bilabial","i","s","a","fisa","NewTestStimuli","Test","recordings/fisa.wav"
"z","yes","no","alveolar","i","v","a","ziva","NewTestStimuli","Test","recordings/ziva.wav"
"s","no","no","alveolar","u","s","a","susa","NewTestStimuli","Test","recordings/susa.wav"
"v","yes","no","bilabial","a","z","a","vaza","NewTestStimuli","Test","recordings/vaza.wav"
"p","no","yes","bilabial","u","p","u","pupu","NewTestStimuli","Test","recordings/pupu.wav"
"t","no","yes","alveolar","i","t","i","titi","NewTestStimuli","Test","recordings/titi.wav"
"p","no","yes","bilabial","a","t","i","pati","NewTestStimuli","Test","recordings/pati.wav"
"v","yes","no","bilabial","i","v","u","vivu","NewTestStimuli","Test","recordings/vivu.wav"
"s","no","no","alveolar","a","s","i","sasi","NewTestStimuli","Test","recordings/sasi.wav"
"z","yes","no","alveolar","a","z","a","zaza","NewTestStimuli","Test","recordings/zaza.wav"
"b","yes","yes","bilabial","a","b","i","babi","NewTestStimuli","Test","recordings/babi.wav"
"t","no","yes","alveolar","i","p","u","tipu","NewTestStimuli","Test","recordings/tipu.wav"
"f","no","no","bilabial","u","v","u","fuvu","StopControls","Controls","recordings/fuvu.wav"
"z","yes","no","alveolar","i","f","a","zifa","StopControls","Controls","recordings/zifa.wav"
"s","no","no","alveolar","u","v","a","suva","StopControls","Controls","recordings/suva.wav"
"v","yes","no","bilabial","u","f","a","vufa","StopControls","Controls","recordings/vufa.wav"
"p","no","yes","bilabial","a","b","u","pabu","StopControls","Controls","recordings/pabu.wav"
"t","no","yes","alveolar","a","d","i","tadi","StopControls","Controls","recordings/tadi.wav"
"p","no","yes","bilabial","i","d","u","pidu","StopControls","Controls","recordings/pidu.wav"
"v","yes","no","bilabial","u","s","u","vusu","StopControls","Controls","recordings/vusu.wav"
"s","no","no","alveolar","a","v","u","savu","StopControls","Controls","recordings/savu.wav"
"z","yes","no","alveolar","a","s","a","zasa","StopControls","Controls","recordings/zasa.wav"
"b","yes","yes","bilabial","i","t","a","bita","StopControls","Controls","recordings/bita.wav"
"t","no","yes","alveolar","a","b","u","tabu","StopControls","Controls","recordings/tabu.wav"
"f","no","no","bilabial","u","t","a","futa","VoicingControls","Controls","recordings/futa.wav"
"z","yes","no","alveolar","i","b","a","ziba","VoicingControls","Controls","recordings/ziba.wav"
"s","no","no","alveolar","u","p","i","supi","VoicingControls","Controls","recordings/supi.wav"
"v","yes","no","bilabial","u","b","a","vuba","VoicingControls","Controls","recordings/vuba.wav"
"p","no","yes","bilabial","a","s","i","pasi","VoicingControls","Controls","recordings/pasi.wav"
"t","no","yes","alveolar","u","s","u","tusu","VoicingControls","Controls","recordings/tusu.wav"
"p","no","yes","bilabial","i","s","u","pisu","VoicingControls","Controls","recordings/pisu.wav"
