"SEGMENT","VOICING","STOP","PLACE","SEGMENT2","SEGMENT3","SEGMENT4","STIMULUS","TYPE","GENERAL_TYPE","SOUND"
"s","no","no","alveolar","i","f","a","sifa","OldTestStimuli","Test","recordings/sifa.wav"
"t","no","yes","alveolar","i","t","i","titi","OldTestStimuli","Test","recordings/titi.wav"
"d","yes","yes","alveolar","u","d","a","duda","OldTestStimuli","Test","recordings/duda.wav"
"b","yes","yes","bilabial","u","b","i","bubi","OldTestStimuli","Test","recordings/bubi.wav"
"d","yes","yes","alveolar","u","d","u","dudu","OldTestStimuli","Test","recordings/dudu.wav"
"z","yes","no","alveolar","a","z","i","zazi","OldTestStimuli","Test","recordings/zazi.wav"
"f","no","no","bilabial","a","f","a","fafa","OldTestStimuli","Test","recordings/fafa.wav"
"f","no","no","bilabial","a","f","u","fafu","OldTestStimuli","Test","recordings/fafu.wav"
"z","yes","no","alveolar","u","z","i","zuzi","OldTestStimuli","Test","recordings/zuzi.wav"
"z","yes","no","alveolar","i","v","u","zivu","OldTestStimuli","Test","recordings/zivu.wav"
"z","yes","no","alveolar","u","v","u","zuvu","OldTestStimuli","Test","recordings/zuvu.wav"
"t","no","yes","alveolar","i","p","u","tipu","OldTestStimuli","Test","recordings/tipu.wav"
"z","yes","no","alveolar","u","z","a","zuza","NewTestStimuli","Test","recordings/zuza.wav"
"v","yes","no","bilabial","u","v","u","vuvu","NewTestStimuli","Test","recordings/vuvu.wav"
"z","yes","no","alveolar","a","v","a","zava","NewTestStimuli","Test","recordings/zava.wav"
"f","no","no","bilabial","i","s","a","fisa","NewTestStimuli","Test","recordings/fisa.wav"
"f","no","no","bilabial","u","s","i","fusi","NewTestStimuli","Test","recordings/fusi.wav"
"d","yes","yes","alveolar","u","b","u","dubu","NewTestStimuli","Test","recordings/dubu.wav"
"f","no","no","bilabial","u","f","a","fufa","NewTestStimuli","Test","recordings/fufa.wav"
"p","no","yes","bilabial","a","t","a","pata","NewTestStimuli","Test","recordings/pata.wav"
"f","no","no","bilabial","u","f","u","fufu","NewTestStimuli","Test","recordings/fufu.wav"
"b","yes","yes","bilabial","u","d","a","buda","NewTestStimuli","Test","recordings/buda.wav"
"b","yes","yes","bilabial","a","b","a","baba","NewTestStimuli","Test","recordings/baba.wav"
"z","yes","no","alveolar","i","z","i","zizi","NewTestStimuli","Test","recordings/zizi.wav"
"z","yes","no","alveolar","u","s","a","zusa","StopControls","Controls","recordings/zusa.wav"
"v","yes","no","bilabial","a","s","u","vasu","StopControls","Controls","recordings/vasu.wav"
"z","yes","no","alveolar","a","f","a","zafa","StopControls","Controls","recordings/zafa.wav"
"f","no","no","bilabial","u","v","u","fuvu","StopControls","Controls","recordings/fuvu.wav"
"f","no","no","bilabial","i","v","u","fivu","StopControls","Controls","recordings/fivu.wav"
"d","yes","yes","alveolar","i","t","i","diti","StopControls","Controls","recordings/diti.wav"
"f","no","no","bilabial","u","z","u","fuzu","StopControls","Controls","recordings/fuzu.wav"
"p","no","yes","bilabial","i","d","i","pidi","StopControls","Controls","recordings/pidi.wav"
"f","no","no","bilabial","i","v","a","fiva","StopControls","Controls","recordings/fiva.wav"
"b","yes","yes","bilabial","u","t","i","buti","StopControls","Controls","recordings/buti.wav"
"b","yes","yes","bilabial","a","p","a","bapa","StopControls","Controls","recordings/bapa.wav"
"z","yes","no","alveolar","i","s","i","zisi","StopControls","Controls","recordings/zisi.wav"
"z","yes","no","alveolar","u","d","a","zuda","VoicingControls","Controls","recordings/zuda.wav"
"v","yes","no","bilabial","a","d","u","vadu","VoicingControls","Controls","recordings/vadu.wav"
"z","yes","no","alveolar","a","b","a","zaba","VoicingControls","Controls","recordings/zaba.wav"
"f","no","no","bilabial","u","t","a","futa","VoicingControls","Controls","recordings/futa.wav"
"f","no","no","bilabial","i","t","i","fiti","VoicingControls","Controls","recordings/fiti.wav"
"d","yes","yes","alveolar","i","z","i","dizi","VoicingControls","Controls","recordings/dizi.wav"
"f","no","no","bilabial","a","p","i","fapi","VoicingControls","Controls","recordings/fapi.wav"
"p","no","yes","bilabial","i","s","i","pisi","VoicingControls","Controls","recordings/pisi.wav"
"f","no","no","bilabial","i","p","u","fipu","VoicingControls","Controls","recordings/fipu.wav"
"b","yes","yes","bilabial","u","z","i","buzi","VoicingControls","Controls","recordings/buzi.wav"
"b","yes","yes","bilabial","a","v","a","bava","VoicingControls","Controls","recordings/bava.wav"
"z","yes","no","alveolar","i","d","i","zidi","VoicingControls","Controls","recordings/zidi.wav"
"z","yes","no","alveolar","a","t","u","zatu","NoPatternControls","Controls","recordings/zatu.wav"
"v","yes","no","bilabial","u","p","a","vupa","NoPatternControls","Controls","recordings/vupa.wav"
"z","yes","no","alveolar","u","p","i","zupi","NoPatternControls","Controls","recordings/zupi.wav"
"f","no","no","bilabial","a","d","i","fadi","NoPatternControls","Controls","recordings/fadi.wav"
"f","no","no","bilabial","u","d","u","fudu","NoPatternControls","Controls","recordings/fudu.wav"
"d","yes","yes","alveolar","u","s","i","dusi","NoPatternControls","Controls","recordings/dusi.wav"
"f","no","no","bilabial","a","b","i","fabi","NoPatternControls","Controls","recordings/fabi.wav"
"p","no","yes","bilabial","u","z","i","puzi","NoPatternControls","Controls","recordings/puzi.wav"
"f","no","no","bilabial","i","d","a","fida","NoPatternControls","Controls","recordings/fida.wav"
"b","yes","yes","bilabial","a","s","a","basa","NoPatternControls","Controls","recordings/basa.wav"
"b","yes","yes","bilabial","u","f","u","bufu","NoPatternControls","Controls","recordings/bufu.wav"
"z","yes","no","alveolar","i","p","a","zipa","NoPatternControls","Controls","recordings/zipa.wav"
