"SEGMENT","VOICING","STOP","PLACE","SEGMENT2","SEGMENT3","SEGMENT4","STIMULUS","TYPE","GENERAL_TYPE","SOUND"
"t","no","yes","alveolar","i","p","u","tipu","OldTestStimuli","Test","recordings/tipu.wav"
"p","no","yes","bilabial","i","t","a","pita","OldTestStimuli","Test","recordings/pita.wav"
"d","yes","yes","alveolar","i","d","a","dida","OldTestStimuli","Test","recordings/dida.wav"
"v","yes","no","bilabial","u","v","i","vuvi","OldTestStimuli","Test","recordings/vuvi.wav"
"d","yes","yes","alveolar","i","d","i","didi","OldTestStimuli","Test","recordings/didi.wav"
"z","yes","no","alveolar","i","v","u","zivu","OldTestStimuli","Test","recordings/zivu.wav"
"d","yes","yes","alveolar","u","b","a","duba","OldTestStimuli","Test","recordings/duba.wav"
"f","no","no","bilabial","i","f","a","fifa","OldTestStimuli","Test","recordings/fifa.wav"
"b","yes","yes","bilabial","u","b","i","bubi","OldTestStimuli","Test","recordings/bubi.wav"
"t","no","yes","alveolar","i","p","a","tipa","OldTestStimuli","Test","recordings/tipa.wav"
"t","no","yes","alveolar","i","t","a","tita","OldTestStimuli","Test","recordings/tita.wav"
"s","no","no","alveolar","a","s","u","sasu","OldTestStimuli","Test","recordings/sasu.wav"
"b","yes","yes","bilabial","i","d","u","bidu","NewTestStimuli","Test","recordings/bidu.wav"
"s","no","no","alveolar","i","f","i","sifi","NewTestStimuli","Test","recordings/sifi.wav"
"f","no","no","bilabial","a","s","a","fasa","NewTestStimuli","Test","recordings/fasa.wav"
"p","no","yes","bilabial","i","p","i","pipi","NewTestStimuli","Test","recordings/pipi.wav"
"t","no","yes","alveolar","i","p","i","tipi","NewTestStimuli","Test","recordings/tipi.wav"
"t","no","yes","alveolar","u","p","i","tupi","NewTestStimuli","Test","recordings/tupi.wav"
"s","no","no","alveolar","i","s","u","sisu","NewTestStimuli","Test","recordings/sisu.wav"
"v","yes","no","bilabial","u","v","a","vuva","NewTestStimuli","Test","recordings/vuva.wav"
"b","yes","yes","bilabial","a","b","a","baba","NewTestStimuli","Test","recordings/baba.wav"
"t","no","yes","alveolar","a","t","u","tatu","NewTestStimuli","Test","recordings/tatu.wav"
"z","yes","no","alveolar","a","v","i","zavi","NewTestStimuli","Test","recordings/zavi.wav"
"b","yes","yes","bilabial","i","b","i","bibi","NewTestStimuli","Test","recordings/bibi.wav"
"b","yes","yes","bilabial","i","p","a","bipa","StopControls","Controls","recordings/bipa.wav"
"s","no","no","alveolar","a","z","u","sazu","StopControls","Controls","recordings/sazu.wav"
"f","no","no","bilabial","a","z","a","faza","StopControls","Controls","recordings/faza.wav"
"p","no","yes","bilabial","u","b","u","pubu","StopControls","Controls","recordings/pubu.wav"
"t","no","yes","alveolar","i","b","a","tiba","StopControls","Controls","recordings/tiba.wav"
"t","no","yes","alveolar","u","b","a","tuba","StopControls","Controls","recordings/tuba.wav"
"s","no","no","alveolar","i","z","a","siza","StopControls","Controls","recordings/siza.wav"
"v","yes","no","bilabial","a","s","a","vasa","StopControls","Controls","recordings/vasa.wav"
"b","yes","yes","bilabial","a","p","a","bapa","StopControls","Controls","recordings/bapa.wav"
"t","no","yes","alveolar","i","b","u","tibu","StopControls","Controls","recordings/tibu.wav"
"z","yes","no","alveolar","a","f","i","zafi","StopControls","Controls","recordings/zafi.wav"
"b","yes","yes","bilabial","a","p","u","bapu","StopControls","Controls","recordings/bapu.wav"
"b","yes","yes","bilabial","i","v","a","biva","VoicingControls","Controls","recordings/biva.wav"
"s","no","no","alveolar","i","p","a","sipa","VoicingControls","Controls","recordings/sipa.wav"
"f","no","no","bilabial","a","t","u","fatu","VoicingControls","Controls","recordings/fatu.wav"
"p","no","yes","bilabial","u","f","u","pufu","VoicingControls","Controls","recordings/pufu.wav"
"t","no","yes","alveolar","a","f","i","tafi","VoicingControls","Controls","recordings/tafi.wav"
