"SEGMENT","VOICING","STOP","PLACE","SEGMENT2","SEGMENT3","SEGMENT4","STIMULUS","TYPE","GENERAL_TYPE","SOUND"
"v","yes","no","bilabial","i","v","u","vivu","OldTestStimuli","Test","recordings/vivu.wav"
"p","no","yes","bilabial","a","t","i","pati","OldTestStimuli","Test","recordings/pati.wav"
"p","no","yes","bilabial","i","p","u","pipu","OldTestStimuli","Test","recordings/pipu.wav"
"t","no","yes","alveolar","a","p","a","tapa","OldTestStimuli","Test","recordings/tapa.wav"
"b","yes","yes","bilabial","u","d","a","buda","OldTestStimuli","Test","recordings/buda.wav"
"z","yes","no","alveolar","i","z","u","zizu","OldTestStimuli","Test","recordings/zizu.wav"
"b","yes","yes","bilabial","u","d","i","budi","OldTestStimuli","Test","recordings/budi.wav"
"p","no","yes","bilabial","i","t","i","piti","OldTestStimuli","Test","recordings/piti.wav"
"s","no","no","alveolar","a","f","i","safi","OldTestStimuli","Test","recordings/safi.wav"
"f","no","no","bilabial","u","s","i","fusi","OldTestStimuli","Test","recordings/fusi.wav"
"f","no","no","bilabial","a","f","i","fafi","OldTestStimuli","Test","recordings/fafi.wav"
"z","yes","no","alveolar","a","v","a","zava","OldTestStimuli","Test","recordings/zava.wav"
"f","no","no","bilabial","u","s","a","fusa","NewTestStimuli","Test","recordings/fusa.wav"
"z","yes","no","alveolar","i","z","i","zizi","NewTestStimuli","Test","recordings/zizi.wav"
"d","yes","yes","alveolar","u","b","u","dubu","NewTestStimuli","Test","recordings/dubu.wav"
"s","no","no","alveolar","i","s","i","sisi","NewTestStimuli","Test","recordings/sisi.wav"
"d","yes","yes","alveolar","a","d","a","dada","NewTestStimuli","Test","recordings/dada.wav"
"b","yes","yes","bilabial","i","b","a","biba","NewTestStimuli","Test","recordings/biba.wav"
"f","no","no","bilabial","a","s","i","fasi","NewTestStimuli","Test","recordings/fasi.wav"
"t","no","yes","alveolar","u","p","i","tupi","NewTestStimuli","Test","recordings/tupi.wav"
"t","no","yes","alveolar","a","t","a","tata","NewTestStimuli","Test","recordings/tata.wav"
"b","yes","yes","bilabial","i","b","i","bibi","NewTestStimuli","Test","recordings/bibi.wav"
