"SEGMENT","VOICING","STOP","PLACE","SEGMENT2","SEGMENT3","SEGMENT4","STIMULUS","TYPE","GENERAL_TYPE","SOUND"
"v","yes","no","bilabial","u","z","a","vuza","OldTestStimuli","Test","recordings/vuza.wav"
"f","no","no","bilabial","i","f","a","fifa","OldTestStimuli","Test","recordings/fifa.wav"
"t","no","yes","alveolar","a","p","i","tapi","OldTestStimuli","Test","recordings/tapi.wav"
"b","yes","yes","bilabial","a","d","a","bada","OldTestStimuli","Test","recordings/bada.wav"
"v","yes","no","bilabial","u","z","i","vuzi","OldTestStimuli","Test","recordings/vuzi.wav"
"d","yes","yes","alveolar","u","d","i","dudi","OldTestStimuli","Test","recordings/dudi.wav"
"d","yes","yes","alveolar","a","d","i","dadi","OldTestStimuli","Test","recordings/dadi.wav"
"b","yes","yes","bilabial","u","b","u","bubu","OldTestStimuli","Test","recordings/bubu.wav"
"b","yes","yes","bilabial","a","d","i","badi","OldTestStimuli","Test","recordings/badi.wav"
"d","yes","yes","alveolar","u","d","a","duda","OldTestStimuli","Test","recordings/duda.wav"
"z","yes","no","alveolar","a","v","i","zavi","OldTestStimuli","Test","recordings/zavi.wav"
"b","yes","yes","bilabial","i","b","i","bibi","OldTestStimuli","Test","recordings/bibi.wav"
"p","no","yes","bilabial","a","p","a","papa","NewTestStimuli","Test","recordings/papa.wav"
"t","no","yes","alveolar","a","t","u","tatu","NewTestStimuli","Test","recordings/tatu.wav"
"s","no","no","alveolar","a","f","a","safa","NewTestStimuli","Test","recordings/safa.wav"
"t","no","yes","alveolar","i","t","u","titu","NewTestStimuli","Test","recordings/titu.wav"
"f","no","no","bilabial","a","s","u","fasu","NewTestStimuli","Test","recordings/fasu.wav"
"z","yes","no","alveolar","i","v","a","ziva","NewTestStimuli","Test","recordings/ziva.wav"
"z","yes","no","alveolar","i","z","u","zizu","NewTestStimuli","Test","recordings/zizu.wav"
"v","yes","no","bilabial","u","v","u","vuvu","NewTestStimuli","Test","recordings/vuvu.wav"
"s","no","no","alveolar","u","s","a","susa","NewTestStimuli","Test","recordings/susa.wav"
"p","no","yes","bilabial","a","p","i","papi","NewTestStimuli","Test","recordings/papi.wav"
"p","no","yes","bilabial","u","p","u","pupu","NewTestStimuli","Test","recordings/pupu.wav"
"v","yes","no","bilabial","a","z","u","vazu","NewTestStimuli","Test","recordings/vazu.wav"
"p","no","yes","bilabial","i","b","i","pibi","StopControls","Controls","recordings/pibi.wav"
"t","no","yes","alveolar","i","b","u","tibu","StopControls","Controls","recordings/tibu.wav"
"s","no","no","alveolar","u","z","i","suzi","StopControls","Controls","recordings/suzi.wav"
"t","no","yes","alveolar","i","d","i","tidi","StopControls","Controls","recordings/tidi.wav"
"f","no","no","bilabial","i","z","i","fizi","StopControls","Controls","recordings/fizi.wav"
"z","yes","no","alveolar","i","f","a","zifa","StopControls","Controls","recordings/zifa.wav"
"z","yes","no","alveolar","i","s","u","zisu","StopControls","Controls","recordings/zisu.wav"
"v","yes","no","bilabial","a","s","u","vasu","StopControls","Controls","recordings/vasu.wav"
"s","no","no","alveolar","u","v","a","suva","StopControls","Controls","recordings/suva.wav"
"p","no","yes","bilabial","i","b","u","pibu","StopControls","Controls","recordings/pibu.wav"
