"SEGMENT","VOICING","STOP","PLACE","SEGMENT2","SEGMENT3","SEGMENT4","STIMULUS","TYPE","GENERAL_TYPE","SOUND"
"b","yes","yes","bilabial","u","d","i","budi","OldTestStimuli","Test","Recordings/budi.wav"
"b","yes","yes","bilabial","u","b","u","bubu","OldTestStimuli","Test","Recordings/bubu.wav"
"b","yes","yes","bilabial","u","d","u","budu","OldTestStimuli","Test","Recordings/budu.wav"
"f","no","no","bilabial","i","f","a","fifa","OldTestStimuli","Test","Recordings/fifa.wav"
"b","yes","yes","bilabial","i","d","i","bidi","OldTestStimuli","Test","Recordings/bidi.wav"
"p","no","yes","bilabial","a","p","i","papi","OldTestStimuli","Test","Recordings/papi.wav"
"s","no","no","alveolar","u","s","a","susa","OldTestStimuli","Test","Recordings/susa.wav"
"z","yes","no","alveolar","i","v","a","ziva","OldTestStimuli","Test","Recordings/ziva.wav"
"v","yes","no","bilabial","u","v","i","vuvi","OldTestStimuli","Test","Recordings/vuvi.wav"
"d","yes","yes","alveolar","a","b","a","daba","OldTestStimuli","Test","Recordings/daba.wav"
"p","no","yes","bilabial","i","t","u","pitu","NewConsTestStimuli","Test","Recordings/pitu.wav"
"p","no","yes","bilabial","u","t","u","putu","NewConsTestStimuli","Test","Recordings/putu.wav"
"p","no","yes","bilabial","a","t","u","patu","NewConsTestStimuli","Test","Recordings/patu.wav"
"p","no","yes","bilabial","u","t","a","puta","NewConsTestStimuli","Test","Recordings/puta.wav"
"t","no","yes","alveolar","i","p","u","tipu","NewConsTestStimuli","Test","Recordings/tipu.wav"
"p","no","yes","bilabial","i","t","i","piti","NewConsTestStimuli","Test","Recordings/piti.wav"
"p","no","yes","bilabial","a","t","a","pata","NewConsTestStimuli","Test","Recordings/pata.wav"
"t","no","yes","alveolar","a","p","i","tapi","NewConsTestStimuli","Test","Recordings/tapi.wav"
"p","no","yes","bilabial","u","t","i","puti","NewConsTestStimuli","Test","Recordings/puti.wav"
"t","no","yes","alveolar","u","p","i","tupi","NewConsTestStimuli","Test","Recordings/tupi.wav"
"d","yes","yes","alveolar","i","d","a","dida","NewWordTestStimuli","Test","Recordings/dida.wav"
"f","no","no","bilabial","u","s","u","fusu","NewWordTestStimuli","Test","Recordings/fusu.wav"
"d","yes","yes","alveolar","a","d","a","dada","NewWordTestStimuli","Test","Recordings/dada.wav"
"f","no","no","bilabial","u","f","u","fufu","NewWordTestStimuli","Test","Recordings/fufu.wav"
"v","yes","no","bilabial","a","v","u","vavu","NewWordTestStimuli","Test","Recordings/vavu.wav"
"d","yes","yes","alveolar","i","b","u","dibu","NewWordTestStimuli","Test","Recordings/dibu.wav"
"b","yes","yes","bilabial","i","d","u","bidu","NewWordTestStimuli","Test","Recordings/bidu.wav"
"z","yes","no","alveolar","a","v","a","zava","NewWordTestStimuli","Test","Recordings/zava.wav"
"v","yes","no","bilabial","i","v","u","vivu","NewWordTestStimuli","Test","Recordings/vivu.wav"
"p","no","yes","bilabial","u","p","a","pupa","NewWordTestStimuli","Test","Recordings/pupa.wav"
"f","no","no","bilabial","i","v","a","fiva","StopControls","Controls","Recordings/fiva.wav"
"p","no","yes","bilabial","a","d","u","padu","StopControls","Controls","Recordings/padu.wav"
"d","yes","yes","alveolar","i","t","a","dita","StopControls","Controls","Recordings/dita.wav"
"s","no","no","alveolar","u","v","i","suvi","StopControls","Controls","Recordings/suvi.wav"
"s","no","no","alveolar","u","v","a","suva","StopControls","Controls","Recordings/suva.wav"
"f","no","no","bilabial","i","v","i","fivi","StopControls","Controls","Recordings/fivi.wav"
"b","yes","yes","bilabial","a","t","i","bati","StopControls","Controls","Recordings/bati.wav"
"t","no","yes","alveolar","a","d","i","tadi","StopControls","Controls","Recordings/tadi.wav"
"s","no","no","alveolar","i","v","a","siva","StopControls","Controls","Recordings/siva.wav"
"v","yes","no","bilabial","u","f","a","vufa","StopControls","Controls","Recordings/vufa.wav"
"f","no","no","bilabial","i","p","u","fipu","VoicingControls","Controls","Recordings/fipu.wav"
"p","no","yes","bilabial","a","s","u","pasu","VoicingControls","Controls","Recordings/pasu.wav"
"d","yes","yes","alveolar","i","z","a","diza","VoicingControls","Controls","Recordings/diza.wav"
"s","no","no","alveolar","u","p","u","supu","VoicingControls","Controls","Recordings/supu.wav"
"s","no","no","alveolar","u","p","i","supi","VoicingControls","Controls","Recordings/supi.wav"
"f","no","no","bilabial","i","t","a","fita","VoicingControls","Controls","Recordings/fita.wav"
"b","yes","yes","bilabial","a","z","i","bazi","VoicingControls","Controls","Recordings/bazi.wav"
"t","no","yes","alveolar","u","s","u","tusu","VoicingControls","Controls","Recordings/tusu.wav"
"s","no","no","alveolar","i","p","i","sipi","VoicingControls","Controls","Recordings/sipi.wav"
"v","yes","no","bilabial","u","b","a","vuba","VoicingControls","Controls","Recordings/vuba.wav"
"f","no","no","bilabial","i","d","a","fida","NoPatternControls","Controls","Recordings/fida.wav"
"p","no","yes","bilabial","u","z","a","puza","NoPatternControls","Controls","Recordings/puza.wav"
"d","yes","yes","alveolar","i","f","i","difi","NoPatternControls","Controls","Recordings/difi.wav"
"s","no","no","alveolar","i","b","i","sibi","NoPatternControls","Controls","Recordings/sibi.wav"
"s","no","no","alveolar","u","d","i","sudi","NoPatternControls","Controls","Recordings/sudi.wav"
"f","no","no","bilabial","a","b","a","faba","NoPatternControls","Controls","Recordings/faba.wav"
"b","yes","yes","bilabial","a","s","i","basi","NoPatternControls","Controls","Recordings/basi.wav"
"t","no","yes","alveolar","u","z","u","tuzu","NoPatternControls","Controls","Recordings/tuzu.wav"
"s","no","no","alveolar","i","d","a","sida","NoPatternControls","Controls","Recordings/sida.wav"
"v","yes","no","bilabial","u","t","i","vuti","NoPatternControls","Controls","Recordings/vuti.wav"
