"SEGMENT","VOICING","STOP","PLACE","SEGMENT2","SEGMENT3","SEGMENT4","STIMULUS","TYPE","GENERAL_TYPE","SOUND"
"s","no","no","alveolar","u","f","a","sufa","OldTestStimuli","Test","Recordings/sufa.wav"
"b","yes","yes","bilabial","u","b","a","buba","OldTestStimuli","Test","Recordings/buba.wav"
"f","no","no","bilabial","i","s","i","fisi","OldTestStimuli","Test","Recordings/fisi.wav"
"s","no","no","alveolar","a","f","i","safi","OldTestStimuli","Test","Recordings/safi.wav"
"v","yes","no","bilabial","u","v","a","vuva","OldTestStimuli","Test","Recordings/vuva.wav"
"p","no","yes","bilabial","i","t","a","pita","OldTestStimuli","Test","Recordings/pita.wav"
"t","no","yes","alveolar","a","p","u","tapu","OldTestStimuli","Test","Recordings/tapu.wav"
"f","no","no","bilabial","i","s","u","fisu","OldTestStimuli","Test","Recordings/fisu.wav"
"p","no","yes","bilabial","u","t","i","puti","OldTestStimuli","Test","Recordings/puti.wav"
"t","no","yes","alveolar","i","t","u","titu","OldTestStimuli","Test","Recordings/titu.wav"
"v","yes","no","bilabial","u","z","i","vuzi","NewConsTestStimuli","Test","Recordings/vuzi.wav"
"z","yes","no","alveolar","i","v","u","zivu","NewConsTestStimuli","Test","Recordings/zivu.wav"
"v","yes","no","bilabial","u","z","a","vuza","NewConsTestStimuli","Test","Recordings/vuza.wav"
"z","yes","no","alveolar","i","v","a","ziva","NewConsTestStimuli","Test","Recordings/ziva.wav"
"v","yes","no","bilabial","i","z","a","viza","NewConsTestStimuli","Test","Recordings/viza.wav"
"z","yes","no","alveolar","u","v","a","zuva","NewConsTestStimuli","Test","Recordings/zuva.wav"
"v","yes","no","bilabial","i","z","u","vizu","NewConsTestStimuli","Test","Recordings/vizu.wav"
"z","yes","no","alveolar","u","v","i","zuvi","NewConsTestStimuli","Test","Recordings/zuvi.wav"
"v","yes","no","bilabial","a","z","i","vazi","NewConsTestStimuli","Test","Recordings/vazi.wav"
"v","yes","no","bilabial","a","z","a","vaza","NewConsTestStimuli","Test","Recordings/vaza.wav"
"f","no","no","bilabial","u","f","u","fufu","NewWordTestStimuli","Test","Recordings/fufu.wav"
"v","yes","no","bilabial","i","v","u","vivu","NewWordTestStimuli","Test","Recordings/vivu.wav"
"f","no","no","bilabial","u","s","a","fusa","NewWordTestStimuli","Test","Recordings/fusa.wav"
"t","no","yes","alveolar","a","p","i","tapi","NewWordTestStimuli","Test","Recordings/tapi.wav"
