"SEGMENT","VOICING","STOP","PLACE","SEGMENT2","SEGMENT3","SEGMENT4","STIMULUS","TYPE","GENERAL_TYPE","SOUND"
"p","no","yes","bilabial","u","p","a","pupa","OldTestStimuli","Test","Recordings/pupa.wav"
"z","yes","no","alveolar","a","v","i","zavi","OldTestStimuli","Test","Recordings/zavi.wav"
"f","no","no","bilabial","u","f","a","fufa","OldTestStimuli","Test","Recordings/fufa.wav"
"v","yes","no","bilabial","i","v","u","vivu","OldTestStimuli","Test","Recordings/vivu.wav"
"t","no","yes","alveolar","a","t","a","tata","OldTestStimuli","Test","Recordings/tata.wav"
"d","yes","yes","alveolar","a","b","a","daba","OldTestStimuli","Test","Recordings/daba.wav"
"b","yes","yes","bilabial","u","b","a","buba","OldTestStimuli","Test","Recordings/buba.wav"
"d","yes","yes","alveolar","i","d","i","didi","OldTestStimuli","Test","Recordings/didi.wav"
"v","yes","no","bilabial","i","v","i","vivi","OldTestStimuli","Test","Recordings/vivi.wav"
"f","no","no","bilabial","a","f","u","fafu","OldTestStimuli","Test","Recordings/fafu.wav"
"t","no","yes","alveolar","a","p","i","tapi","NewConsTestStimuli","Test","Recordings/tapi.wav"
"p","no","yes","bilabial","u","t","u","putu","NewConsTestStimuli","Test","Recordings/putu.wav"
"t","no","yes","alveolar","i","p","i","tipi","NewConsTestStimuli","Test","Recordings/tipi.wav"
"p","no","yes","bilabial","i","t","a","pita","NewConsTestStimuli","Test","Recordings/pita.wav"
"t","no","yes","alveolar","u","p","i","tupi","NewConsTestStimuli","Test","Recordings/tupi.wav"
"p","no","yes","bilabial","u","t","a","puta","NewConsTestStimuli","Test","Recordings/puta.wav"
"t","no","yes","alveolar","u","p","a","tupa","NewConsTestStimuli","Test","Recordings/tupa.wav"
"t","no","yes","alveolar","i","p","a","tipa","NewConsTestStimuli","Test","Recordings/tipa.wav"
"p","no","yes","bilabial","a","t","u","patu","NewConsTestStimuli","Test","Recordings/patu.wav"
"p","no","yes","bilabial","a","t","i","pati","NewConsTestStimuli","Test","Recordings/pati.wav"
"t","no","yes","alveolar","a","t","u","tatu","NewWordTestStimuli","Test","Recordings/tatu.wav"
"s","no","no","alveolar","a","f","a","safa","NewWordTestStimuli","Test","Recordings/safa.wav"
"v","yes","no","bilabial","u","v","i","vuvi","NewWordTestStimuli","Test","Recordings/vuvi.wav"
"d","yes","yes","alveolar","a","b","u","dabu","NewWordTestStimuli","Test","Recordings/dabu.wav"
"s","no","no","alveolar","u","f","i","sufi","NewWordTestStimuli","Test","Recordings/sufi.wav"
"z","yes","no","alveolar","a","v","a","zava","NewWordTestStimuli","Test","Recordings/zava.wav"
"v","yes","no","bilabial","i","z","a","viza","NewWordTestStimuli","Test","Recordings/viza.wav"
"t","no","yes","alveolar","u","t","a","tuta","NewWordTestStimuli","Test","Recordings/tuta.wav"
"v","yes","no","bilabial","a","v","a","vava","NewWordTestStimuli","Test","Recordings/vava.wav"
"d","yes","yes","alveolar","u","d","a","duda","NewWordTestStimuli","Test","Recordings/duda.wav"
"v","yes","no","bilabial","i","f","i","vifi","StopControls","Controls","Recordings/vifi.wav"
"p","no","yes","bilabial","a","d","u","padu","StopControls","Controls","Recordings/padu.wav"
"z","yes","no","alveolar","u","s","a","zusa","StopControls","Controls","Recordings/zusa.wav"
"d","yes","yes","alveolar","a","p","u","dapu","StopControls","Controls","Recordings/dapu.wav"
"t","no","yes","alveolar","i","b","a","tiba","StopControls","Controls","Recordings/tiba.wav"
"s","no","no","alveolar","a","v","i","savi","StopControls","Controls","Recordings/savi.wav"
"v","yes","no","bilabial","u","f","a","vufa","StopControls","Controls","Recordings/vufa.wav"
"z","yes","no","alveolar","a","f","u","zafu","StopControls","Controls","Recordings/zafu.wav"
"f","no","no","bilabial","a","v","a","fava","StopControls","Controls","Recordings/fava.wav"
"d","yes","yes","alveolar","u","p","i","dupi","StopControls","Controls","Recordings/dupi.wav"
"v","yes","no","bilabial","i","b","i","vibi","VoicingControls","Controls","Recordings/vibi.wav"
"p","no","yes","bilabial","a","s","u","pasu","VoicingControls","Controls","Recordings/pasu.wav"
"z","yes","no","alveolar","u","d","a","zuda","VoicingControls","Controls","Recordings/zuda.wav"
"d","yes","yes","alveolar","a","v","u","davu","VoicingControls","Controls","Recordings/davu.wav"
"t","no","yes","alveolar","a","f","i","tafi","VoicingControls","Controls","Recordings/tafi.wav"
"s","no","no","alveolar","a","p","u","sapu","VoicingControls","Controls","Recordings/sapu.wav"
"v","yes","no","bilabial","u","b","a","vuba","VoicingControls","Controls","Recordings/vuba.wav"
"z","yes","no","alveolar","a","b","u","zabu","VoicingControls","Controls","Recordings/zabu.wav"
"f","no","no","bilabial","a","p","u","fapu","VoicingControls","Controls","Recordings/fapu.wav"
"d","yes","yes","alveolar","u","v","i","duvi","VoicingControls","Controls","Recordings/duvi.wav"
"v","yes","no","bilabial","u","p","i","vupi","NoPatternControls","Controls","Recordings/vupi.wav"
"p","no","yes","bilabial","u","z","a","puza","NoPatternControls","Controls","Recordings/puza.wav"
"z","yes","no","alveolar","a","t","u","zatu","NoPatternControls","Controls","Recordings/zatu.wav"
"d","yes","yes","alveolar","i","s","a","disa","NoPatternControls","Controls","Recordings/disa.wav"
"t","no","yes","alveolar","u","v","a","tuva","NoPatternControls","Controls","Recordings/tuva.wav"
