"SEGMENT","VOICING","STOP","PLACE","SEGMENT2","SEGMENT3","SEGMENT4","STIMULUS","TYPE","GENERAL_TYPE","SOUND"
"v","yes","no","bilabial","i","v","u","vivu","OldTestStimuli","Test","Recordings/vivu.wav"
"f","no","no","bilabial","a","s","i","fasi","OldTestStimuli","Test","Recordings/fasi.wav"
"f","no","no","bilabial","u","s","u","fusu","OldTestStimuli","Test","Recordings/fusu.wav"
"z","yes","no","alveolar","u","z","i","zuzi","OldTestStimuli","Test","Recordings/zuzi.wav"
"s","no","no","alveolar","i","s","i","sisi","OldTestStimuli","Test","Recordings/sisi.wav"
"p","no","yes","bilabial","i","t","u","pitu","OldTestStimuli","Test","Recordings/pitu.wav"
"z","yes","no","alveolar","i","z","u","zizu","OldTestStimuli","Test","Recordings/zizu.wav"
"b","yes","yes","bilabial","a","b","u","babu","OldTestStimuli","Test","Recordings/babu.wav"
"p","no","yes","bilabial","a","t","a","pata","OldTestStimuli","Test","Recordings/pata.wav"
"t","no","yes","alveolar","i","p","a","tipa","OldTestStimuli","Test","Recordings/tipa.wav"
"b","yes","yes","bilabial","u","d","i","budi","NewConsTestStimuli","Test","Recordings/budi.wav"
"d","yes","yes","alveolar","i","b","i","dibi","NewConsTestStimuli","Test","Recordings/dibi.wav"
"b","yes","yes","bilabial","i","d","i","bidi","NewConsTestStimuli","Test","Recordings/bidi.wav"
"b","yes","yes","bilabial","i","d","u","bidu","NewConsTestStimuli","Test","Recordings/bidu.wav"
"b","yes","yes","bilabial","a","d","a","bada","NewConsTestStimuli","Test","Recordings/bada.wav"
"d","yes","yes","alveolar","i","b","a","diba","NewConsTestStimuli","Test","Recordings/diba.wav"
"b","yes","yes","bilabial","a","d","i","badi","NewConsTestStimuli","Test","Recordings/badi.wav"
"d","yes","yes","alveolar","u","b","a","duba","NewConsTestStimuli","Test","Recordings/duba.wav"
"b","yes","yes","bilabial","i","d","a","bida","NewConsTestStimuli","Test","Recordings/bida.wav"
"d","yes","yes","alveolar","u","b","i","dubi","NewConsTestStimuli","Test","Recordings/dubi.wav"
"s","no","no","alveolar","a","f","u","safu","NewWordTestStimuli","Test","Recordings/safu.wav"
"v","yes","no","bilabial","u","z","i","vuzi","NewWordTestStimuli","Test","Recordings/vuzi.wav"
"b","yes","yes","bilabial","i","b","u","bibu","NewWordTestStimuli","Test","Recordings/bibu.wav"
"d","yes","yes","alveolar","u","d","i","dudi","NewWordTestStimuli","Test","Recordings/dudi.wav"
"d","yes","yes","alveolar","a","d","i","dadi","NewWordTestStimuli","Test","Recordings/dadi.wav"
"f","no","no","bilabial","i","s","a","fisa","NewWordTestStimuli","Test","Recordings/fisa.wav"
"v","yes","no","bilabial","i","z","i","vizi","NewWordTestStimuli","Test","Recordings/vizi.wav"
"z","yes","no","alveolar","i","z","i","zizi","NewWordTestStimuli","Test","Recordings/zizi.wav"
"z","yes","no","alveolar","i","v","a","ziva","NewWordTestStimuli","Test","Recordings/ziva.wav"
"t","no","yes","alveolar","a","p","a","tapa","NewWordTestStimuli","Test","Recordings/tapa.wav"
"p","no","yes","bilabial","a","d","a","pada","StopControls","Controls","Recordings/pada.wav"
"v","yes","no","bilabial","a","s","i","vasi","StopControls","Controls","Recordings/vasi.wav"
"b","yes","yes","bilabial","i","t","u","bitu","StopControls","Controls","Recordings/bitu.wav"
"d","yes","yes","alveolar","i","p","i","dipi","StopControls","Controls","Recordings/dipi.wav"
"d","yes","yes","alveolar","a","p","i","dapi","StopControls","Controls","Recordings/dapi.wav"
"f","no","no","bilabial","a","v","a","fava","StopControls","Controls","Recordings/fava.wav"
"f","no","no","bilabial","i","v","i","fivi","StopControls","Controls","Recordings/fivi.wav"
"d","yes","yes","alveolar","a","t","u","datu","StopControls","Controls","Recordings/datu.wav"
"b","yes","yes","bilabial","i","t","i","biti","StopControls","Controls","Recordings/biti.wav"
"z","yes","no","alveolar","a","s","i","zasi","StopControls","Controls","Recordings/zasi.wav"
"p","no","yes","bilabial","a","f","a","pafa","VoicingControls","Controls","Recordings/pafa.wav"
"v","yes","no","bilabial","a","d","i","vadi","VoicingControls","Controls","Recordings/vadi.wav"
"b","yes","yes","bilabial","i","z","u","bizu","VoicingControls","Controls","Recordings/bizu.wav"
"d","yes","yes","alveolar","i","v","i","divi","VoicingControls","Controls","Recordings/divi.wav"
"d","yes","yes","alveolar","a","v","i","davi","VoicingControls","Controls","Recordings/davi.wav"
"f","no","no","bilabial","a","p","u","fapu","VoicingControls","Controls","Recordings/fapu.wav"
"f","no","no","bilabial","i","t","a","fita","VoicingControls","Controls","Recordings/fita.wav"
"d","yes","yes","alveolar","a","z","u","dazu","VoicingControls","Controls","Recordings/dazu.wav"
"b","yes","yes","bilabial","i","z","i","bizi","VoicingControls","Controls","Recordings/bizi.wav"
"z","yes","no","alveolar","a","d","i","zadi","VoicingControls","Controls","Recordings/zadi.wav"
"p","no","yes","bilabial","a","v","i","pavi","NoPatternControls","Controls","Recordings/pavi.wav"
"v","yes","no","bilabial","a","t","a","vata","NoPatternControls","Controls","Recordings/vata.wav"
"b","yes","yes","bilabial","u","s","a","busa","NoPatternControls","Controls","Recordings/busa.wav"
"d","yes","yes","alveolar","a","f","a","dafa","NoPatternControls","Controls","Recordings/dafa.wav"
"d","yes","yes","alveolar","u","s","u","dusu","NoPatternControls","Controls","Recordings/dusu.wav"
"f","no","no","bilabial","u","b","u","fubu","NoPatternControls","Controls","Recordings/fubu.wav"
"f","no","no","bilabial","a","b","a","faba","NoPatternControls","Controls","Recordings/faba.wav"
"d","yes","yes","alveolar","i","f","a","difa","NoPatternControls","Controls","Recordings/difa.wav"
"b","yes","yes","bilabial","a","f","a","bafa","NoPatternControls","Controls","Recordings/bafa.wav"
"z","yes","no","alveolar","i","t","i","ziti","NoPatternControls","Controls","Recordings/ziti.wav"
