"SEGMENT","VOICING","STOP","PLACE","SEGMENT2","SEGMENT3","SEGMENT4","STIMULUS","TYPE","GENERAL_TYPE","SOUND"
"f","no","no","bilabial","a","s","i","fasi","OldTestStimuli","Test","Recordings/fasi.wav"
"v","yes","no","bilabial","a","v","u","vavu","OldTestStimuli","Test","Recordings/vavu.wav"
"b","yes","yes","bilabial","i","b","i","bibi","OldTestStimuli","Test","Recordings/bibi.wav"
"d","yes","yes","alveolar","u","b","u","dubu","OldTestStimuli","Test","Recordings/dubu.wav"
"d","yes","yes","alveolar","i","b","u","dibu","OldTestStimuli","Test","Recordings/dibu.wav"
"z","yes","no","alveolar","u","z","a","zuza","OldTestStimuli","Test","Recordings/zuza.wav"
"b","yes","yes","bilabial","u","b","a","buba","OldTestStimuli","Test","Recordings/buba.wav"
"z","yes","no","alveolar","i","z","a","ziza","OldTestStimuli","Test","Recordings/ziza.wav"
"f","no","no","bilabial","u","s","a","fusa","OldTestStimuli","Test","Recordings/fusa.wav"
"s","no","no","alveolar","i","s","a","sisa","OldTestStimuli","Test","Recordings/sisa.wav"
"z","yes","no","alveolar","a","v","u","zavu","NewConsTestStimuli","Test","Recordings/zavu.wav"
"z","yes","no","alveolar","u","v","a","zuva","NewConsTestStimuli","Test","Recordings/zuva.wav"
"v","yes","no","bilabial","i","z","a","viza","NewConsTestStimuli","Test","Recordings/viza.wav"
"z","yes","no","alveolar","u","v","u","zuvu","NewConsTestStimuli","Test","Recordings/zuvu.wav"
"z","yes","no","alveolar","i","v","i","zivi","NewConsTestStimuli","Test","Recordings/zivi.wav"
"v","yes","no","bilabial","a","z","a","vaza","NewConsTestStimuli","Test","Recordings/vaza.wav"
"v","yes","no","bilabial","a","z","i","vazi","NewConsTestStimuli","Test","Recordings/vazi.wav"
"v","yes","no","bilabial","i","z","i","vizi","NewConsTestStimuli","Test","Recordings/vizi.wav"
"z","yes","no","alveolar","a","v","a","zava","NewConsTestStimuli","Test","Recordings/zava.wav"
"v","yes","no","bilabial","u","z","a","vuza","NewConsTestStimuli","Test","Recordings/vuza.wav"
"s","no","no","alveolar","u","s","u","susu","NewWordTestStimuli","Test","Recordings/susu.wav"
"z","yes","no","alveolar","a","z","u","zazu","NewWordTestStimuli","Test","Recordings/zazu.wav"
"f","no","no","bilabial","u","f","a","fufa","NewWordTestStimuli","Test","Recordings/fufa.wav"
"s","no","no","alveolar","i","s","u","sisu","NewWordTestStimuli","Test","Recordings/sisu.wav"
"t","no","yes","alveolar","i","t","u","titu","NewWordTestStimuli","Test","Recordings/titu.wav"
"d","yes","yes","alveolar","a","d","i","dadi","NewWordTestStimuli","Test","Recordings/dadi.wav"
"b","yes","yes","bilabial","u","d","u","budu","NewWordTestStimuli","Test","Recordings/budu.wav"
"f","no","no","bilabial","a","s","a","fasa","NewWordTestStimuli","Test","Recordings/fasa.wav"
"z","yes","no","alveolar","u","z","i","zuzi","NewWordTestStimuli","Test","Recordings/zuzi.wav"
"s","no","no","alveolar","a","f","u","safu","NewWordTestStimuli","Test","Recordings/safu.wav"
"t","no","yes","alveolar","i","d","u","tidu","StopControls","Controls","Recordings/tidu.wav"
"z","yes","no","alveolar","i","f","a","zifa","StopControls","Controls","Recordings/zifa.wav"
"f","no","no","bilabial","a","v","u","favu","StopControls","Controls","Recordings/favu.wav"
"v","yes","no","bilabial","i","s","a","visa","StopControls","Controls","Recordings/visa.wav"
"z","yes","no","alveolar","a","s","u","zasu","StopControls","Controls","Recordings/zasu.wav"
"d","yes","yes","alveolar","i","t","i","diti","StopControls","Controls","Recordings/diti.wav"
"b","yes","yes","bilabial","u","t","u","butu","StopControls","Controls","Recordings/butu.wav"
"p","no","yes","bilabial","a","d","u","padu","StopControls","Controls","Recordings/padu.wav"
"v","yes","no","bilabial","a","s","u","vasu","StopControls","Controls","Recordings/vasu.wav"
"z","yes","no","alveolar","i","f","u","zifu","StopControls","Controls","Recordings/zifu.wav"
"t","no","yes","alveolar","a","s","u","tasu","VoicingControls","Controls","Recordings/tasu.wav"
"z","yes","no","alveolar","i","b","a","ziba","VoicingControls","Controls","Recordings/ziba.wav"
"f","no","no","bilabial","a","t","i","fati","VoicingControls","Controls","Recordings/fati.wav"
"v","yes","no","bilabial","i","d","a","vida","VoicingControls","Controls","Recordings/vida.wav"
"z","yes","no","alveolar","a","d","u","zadu","VoicingControls","Controls","Recordings/zadu.wav"
"d","yes","yes","alveolar","i","z","i","dizi","VoicingControls","Controls","Recordings/dizi.wav"
"b","yes","yes","bilabial","u","z","u","buzu","VoicingControls","Controls","Recordings/buzu.wav"
"p","no","yes","bilabial","a","s","u","pasu","VoicingControls","Controls","Recordings/pasu.wav"
"v","yes","no","bilabial","a","d","u","vadu","VoicingControls","Controls","Recordings/vadu.wav"
"z","yes","no","alveolar","i","b","u","zibu","VoicingControls","Controls","Recordings/zibu.wav"
"t","no","yes","alveolar","i","v","i","tivi","NoPatternControls","Controls","Recordings/tivi.wav"
"z","yes","no","alveolar","a","t","i","zati","NoPatternControls","Controls","Recordings/zati.wav"
"f","no","no","bilabial","i","b","a","fiba","NoPatternControls","Controls","Recordings/fiba.wav"
"v","yes","no","bilabial","i","p","a","vipa","NoPatternControls","Controls","Recordings/vipa.wav"
"z","yes","no","alveolar","i","t","a","zita","NoPatternControls","Controls","Recordings/zita.wav"
"d","yes","yes","alveolar","u","s","i","dusi","NoPatternControls","Controls","Recordings/dusi.wav"
"b","yes","yes","bilabial","u","f","a","bufa","NoPatternControls","Controls","Recordings/bufa.wav"
"p","no","yes","bilabial","u","z","a","puza","NoPatternControls","Controls","Recordings/puza.wav"
"v","yes","no","bilabial","u","p","a","vupa","NoPatternControls","Controls","Recordings/vupa.wav"
"z","yes","no","alveolar","u","t","a","zuta","NoPatternControls","Controls","Recordings/zuta.wav"
