"SOUND","VOICING","SEGMENT","SEGMENT3","SEGMENT2","STOP","SEGMENT4","STIMULUS","GENERAL_TYPE","PLACE","TYPE","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","trials_2.thisRepN","trials_2.thisTrialN","trials_2.thisN","trials_2.thisIndex","SpaceBar.keys","SpaceBar.rt","key_resp_2.keys","key_resp_2.rt","rating.response","rating.rt","participant","Gender","Age","frameRate","OtherLanguages","NativeLanguage","expName","date","X34"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"space",8.49265885353,NA,NA,NA,NA,129,FALSE,19,59.7167858353,NA,"American English","VSH_Exp2","2016_Mar_24_1518",NA
"Recordings/pata.wav","no","p","t","a","yes","a","pata","Training","bilabial","TrainingItems",0,0,0,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129,FALSE,19,59.7167858353,NA,"American English","VSH_Exp2","2016_Mar_24_1518",NA
"Recordings/dibi.wav","yes","d","b","i","yes","i","dibi","Training","alveolar","TrainingItems",0,1,1,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129,FALSE,19,59.7167858353,NA,"American English","VSH_Exp2","2016_Mar_24_1518",NA
"Recordings/badu.wav","yes","b","d","a","yes","u","badu","Training","bilabial","TrainingItems",0,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129,FALSE,19,59.7167858353,NA,"American English","VSH_Exp2","2016_Mar_24_1518",NA
"Recordings/bubi.wav","yes","b","b","u","yes","i","bubi","Training","bilabial","TrainingItems",0,3,3,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129,FALSE,19,59.7167858353,NA,"American English","VSH_Exp2","2016_Mar_24_1518",NA
"Recordings/fasi.wav","no","f","s","a","no","i","fasi","Training","bilabial","TrainingItems",0,4,4,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129,FALSE,19,59.7167858353,NA,"American English","VSH_Exp2","2016_Mar_24_1518",NA
"Recordings/babi.wav","yes","b","b","a","yes","i","babi","Training","bilabial","TrainingItems",0,5,5,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129,FALSE,19,59.7167858353,NA,"American English","VSH_Exp2","2016_Mar_24_1518",NA
"Recordings/puti.wav","no","p","t","u","yes","i","puti","Training","bilabial","TrainingItems",0,6,6,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129,FALSE,19,59.7167858353,NA,"American English","VSH_Exp2","2016_Mar_24_1518",NA
"Recordings/zuza.wav","yes","z","z","u","no","a","zuza","Training","alveolar","TrainingItems",0,7,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129,FALSE,19,59.7167858353,NA,"American English","VSH_Exp2","2016_Mar_24_1518",NA
"Recordings/zaza.wav","yes","z","z","a","no","a","zaza","Training","alveolar","TrainingItems",0,8,8,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129,FALSE,19,59.7167858353,NA,"American English","VSH_Exp2","2016_Mar_24_1518",NA
"Recordings/tutu.wav","no","t","t","u","yes","u","tutu","Training","alveolar","TrainingItems",0,9,9,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129,FALSE,19,59.7167858353,NA,"American English","VSH_Exp2","2016_Mar_24_1518",NA
"Recordings/tapa.wav","no","t","p","a","yes","a","tapa","Training","alveolar","TrainingItems",0,10,10,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129,FALSE,19,59.7167858353,NA,"American English","VSH_Exp2","2016_Mar_24_1518",NA
"Recordings/fufu.wav","no","f","f","u","no","u","fufu","Training","bilabial","TrainingItems",0,11,11,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129,FALSE,19,59.7167858353,NA,"American English","VSH_Exp2","2016_Mar_24_1518",NA
"Recordings/tupa.wav","no","t","p","u","yes","a","tupa","Training","alveolar","TrainingItems",0,12,12,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129,FALSE,19,59.7167858353,NA,"American English","VSH_Exp2","2016_Mar_24_1518",NA
"Recordings/dadi.wav","yes","d","d","a","yes","i","dadi","Training","alveolar","TrainingItems",0,13,13,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129,FALSE,19,59.7167858353,NA,"American English","VSH_Exp2","2016_Mar_24_1518",NA
