"SOUND","VOICING","SEGMENT","SEGMENT3","SEGMENT2","STOP","SEGMENT4","STIMULUS","GENERAL_TYPE","PLACE","TYPE","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","trials_2.thisRepN","trials_2.thisTrialN","trials_2.thisN","trials_2.thisIndex","SpaceBar.keys","SpaceBar.rt","key_resp_2.keys","key_resp_2.rt","rating.response","rating.rt","participant","Gender","Age","frameRate","OtherLanguages","NativeLanguage","expName","date","X34"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"space",0.817358970642,NA,NA,NA,NA,51,FALSE,21,59.9492026648,NA,"American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/tapi.wav","no","t","p","a","yes","i","tapi","Training","alveolar","TrainingItems",0,0,0,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,FALSE,21,59.9492026648,NA,"American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/pata.wav","no","p","t","a","yes","a","pata","Training","bilabial","TrainingItems",0,1,1,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,FALSE,21,59.9492026648,NA,"American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/bibu.wav","yes","b","b","i","yes","u","bibu","Training","bilabial","TrainingItems",0,2,2,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,FALSE,21,59.9492026648,NA,"American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/zuva.wav","yes","z","v","u","no","a","zuva","Training","alveolar","TrainingItems",0,3,3,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,FALSE,21,59.9492026648,NA,"American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/zaza.wav","yes","z","z","a","no","a","zaza","Training","alveolar","TrainingItems",0,4,4,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,FALSE,21,59.9492026648,NA,"American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/susi.wav","no","s","s","u","no","i","susi","Training","alveolar","TrainingItems",0,5,5,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,FALSE,21,59.9492026648,NA,"American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/sasi.wav","no","s","s","a","no","i","sasi","Training","alveolar","TrainingItems",0,6,6,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,FALSE,21,59.9492026648,NA,"American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/vizu.wav","yes","v","z","i","no","u","vizu","Training","bilabial","TrainingItems",0,7,7,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,FALSE,21,59.9492026648,NA,"American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/tipa.wav","no","t","p","i","yes","a","tipa","Training","alveolar","TrainingItems",0,8,8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,FALSE,21,59.9492026648,NA,"American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/puta.wav","no","p","t","u","yes","a","puta","Training","bilabial","TrainingItems",0,9,9,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,FALSE,21,59.9492026648,NA,"American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/tipi.wav","no","t","p","i","yes","i","tipi","Training","alveolar","TrainingItems",0,10,10,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,FALSE,21,59.9492026648,NA,"American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/bubu.wav","yes","b","b","u","yes","u","bubu","Training","bilabial","TrainingItems",0,11,11,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,FALSE,21,59.9492026648,NA,"American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/zuzu.wav","yes","z","z","u","no","u","zuzu","Training","alveolar","TrainingItems",0,12,12,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,FALSE,21,59.9492026648,NA,"American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/zuvu.wav","yes","z","v","u","no","u","zuvu","Training","alveolar","TrainingItems",0,13,13,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,FALSE,21,59.9492026648,NA,"American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/sasa.wav","no","s","s","a","no","a","sasa","Training","alveolar","TrainingItems",0,14,14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,FALSE,21,59.9492026648,NA,"American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/sifa.wav","no","s","f","i","no","a","sifa","Training","alveolar","TrainingItems",0,15,15,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,FALSE,21,59.9492026648,NA,"American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/fafa.wav","no","f","f","a","no","a","fafa","Training","bilabial","TrainingItems",0,16,16,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,FALSE,21,59.9492026648,NA,"American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/fusu.wav","no","f","s","u","no","u","fusu","Training","bilabial","TrainingItems",0,17,17,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,FALSE,21,59.9492026648,NA,"American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/putu.wav","no","p","t","u","yes","u","putu","Training","bilabial","TrainingItems",0,18,18,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,FALSE,21,59.9492026648,NA,"American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/zuzi.wav","yes","z","z","u","no","i","zuzi","Training","alveolar","TrainingItems",0,19,19,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,FALSE,21,59.9492026648,NA,"American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/dudu.wav","yes","d","d","u","yes","u","dudu","Training","alveolar","TrainingItems",0,20,20,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,FALSE,21,59.9492026648,NA,"American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/papu.wav","no","p","p","a","yes","u","papu","Training","bilabial","TrainingItems",0,21,21,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,FALSE,21,59.9492026648,NA,"American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/babi.wav","yes","b","b","a","yes","i","babi","Training","bilabial","TrainingItems",0,22,22,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,FALSE,21,59.9492026648,NA,"American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/tapu.wav","no","t","p","a","yes","u","tapu","Training","alveolar","TrainingItems",0,23,23,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,FALSE,21,59.9492026648,NA,"American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/pupa.wav","no","p","p","u","yes","a","pupa","Training","bilabial","TrainingItems",0,24,24,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,FALSE,21,59.9492026648,NA,"American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/zizi.wav","yes","z","z","i","no","i","zizi","Training","alveolar","TrainingItems",0,25,25,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,FALSE,21,59.9492026648,NA,"American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/pita.wav","no","p","t","i","yes","a","pita","Training","bilabial","TrainingItems",0,26,26,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,FALSE,21,59.9492026648,NA,"American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/safa.wav","no","s","f","a","no","a","safa","Training","alveolar","TrainingItems",0,27,27,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,FALSE,21,59.9492026648,NA,"American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/sufu.wav","no","s","f","u","no","u","sufu","Training","alveolar","TrainingItems",0,28,28,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,FALSE,21,59.9492026648,NA,"American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/zivu.wav","yes","z","v","i","no","u","zivu","Training","alveolar","TrainingItems",0,29,29,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,FALSE,21,59.9492026648,NA,"American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/dada.wav","yes","d","d","a","yes","a","dada","Training","alveolar","TrainingItems",0,30,30,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,FALSE,21,59.9492026648,NA,"American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/vivi.wav","yes","v","v","i","no","i","vivi","Training","bilabial","TrainingItems",0,31,31,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,FALSE,21,59.9492026648,NA,"American English","VSH_Exp2","2016_Mar_23_1907",NA
"Recordings/vivu.wav","yes","v","v","i","no","u","vivu","Training","bilabial","TrainingItems",0,32,32,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,FALSE,21,59.9492026648,NA,"American English","VSH_Exp2","2016_Mar_23_1907",NA
