"SOUND","VOICING","SEGMENT","SEGMENT3","SEGMENT2","STOP","SEGMENT4","STIMULUS","GENERAL_TYPE","PLACE","TYPE","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","trials_2.thisRepN","trials_2.thisTrialN","trials_2.thisN","trials_2.thisIndex","SpaceBar.keys","SpaceBar.rt","key_resp_2.keys","key_resp_2.rt","rating.response","rating.rt","participant","Gender","Age","frameRate","OtherLanguages","NativeLanguage","expName","date","X34"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"space",2.60384106636,NA,NA,NA,NA,25,FALSE,20,60.8550133555,NA,"American English","VSH_Exp2","2016_Mar_03_1307",NA
"Recordings/safu.wav","no","s","f","a","no","u","safu","Training","alveolar","TrainingItems",0,0,0,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,FALSE,20,60.8550133555,NA,"American English","VSH_Exp2","2016_Mar_03_1307",NA
"Recordings/sasa.wav","no","s","s","a","no","a","sasa","Training","alveolar","TrainingItems",0,1,1,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,FALSE,20,60.8550133555,NA,"American English","VSH_Exp2","2016_Mar_03_1307",NA
"Recordings/buda.wav","yes","b","d","u","yes","a","buda","Training","bilabial","TrainingItems",0,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,FALSE,20,60.8550133555,NA,"American English","VSH_Exp2","2016_Mar_03_1307",NA
"Recordings/zuvi.wav","yes","z","v","u","no","i","zuvi","Training","alveolar","TrainingItems",0,3,3,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,FALSE,20,60.8550133555,NA,"American English","VSH_Exp2","2016_Mar_03_1307",NA
"Recordings/dadu.wav","yes","d","d","a","yes","u","dadu","Training","alveolar","TrainingItems",0,4,4,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,FALSE,20,60.8550133555,NA,"American English","VSH_Exp2","2016_Mar_03_1307",NA
"Recordings/fisu.wav","no","f","s","i","no","u","fisu","Training","bilabial","TrainingItems",0,5,5,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,FALSE,20,60.8550133555,NA,"American English","VSH_Exp2","2016_Mar_03_1307",NA
"Recordings/vava.wav","yes","v","v","a","no","a","vava","Training","bilabial","TrainingItems",0,6,6,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,FALSE,20,60.8550133555,NA,"American English","VSH_Exp2","2016_Mar_03_1307",NA
"Recordings/safa.wav","no","s","f","a","no","a","safa","Training","alveolar","TrainingItems",0,7,7,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,FALSE,20,60.8550133555,NA,"American English","VSH_Exp2","2016_Mar_03_1307",NA
"Recordings/fifi.wav","no","f","f","i","no","i","fifi","Training","bilabial","TrainingItems",0,8,8,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,FALSE,20,60.8550133555,NA,"American English","VSH_Exp2","2016_Mar_03_1307",NA
"Recordings/fafi.wav","no","f","f","a","no","i","fafi","Training","bilabial","TrainingItems",0,9,9,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,FALSE,20,60.8550133555,NA,"American English","VSH_Exp2","2016_Mar_03_1307",NA
"Recordings/buba.wav","yes","b","b","u","yes","a","buba","Training","bilabial","TrainingItems",0,10,10,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,FALSE,20,60.8550133555,NA,"American English","VSH_Exp2","2016_Mar_03_1307",NA
"Recordings/pupa.wav","no","p","p","u","yes","a","pupa","Training","bilabial","TrainingItems",0,11,11,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,FALSE,20,60.8550133555,NA,"American English","VSH_Exp2","2016_Mar_03_1307",NA
"Recordings/tati.wav","no","t","t","a","yes","i","tati","Training","alveolar","TrainingItems",0,12,12,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,FALSE,20,60.8550133555,NA,"American English","VSH_Exp2","2016_Mar_03_1307",NA
"Recordings/zavu.wav","yes","z","v","a","no","u","zavu","Training","alveolar","TrainingItems",0,13,13,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,FALSE,20,60.8550133555,NA,"American English","VSH_Exp2","2016_Mar_03_1307",NA
"Recordings/zavi.wav","yes","z","v","a","no","i","zavi","Training","alveolar","TrainingItems",0,14,14,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,FALSE,20,60.8550133555,NA,"American English","VSH_Exp2","2016_Mar_03_1307",NA
"Recordings/vaza.wav","yes","v","z","a","no","a","vaza","Training","bilabial","TrainingItems",0,15,15,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,FALSE,20,60.8550133555,NA,"American English","VSH_Exp2","2016_Mar_03_1307",NA
