"SOUND","VOICING","SEGMENT","SEGMENT3","SEGMENT2","STOP","SEGMENT4","STIMULUS","GENERAL_TYPE","PLACE","TYPE","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","trials_2.thisRepN","trials_2.thisTrialN","trials_2.thisN","trials_2.thisIndex","SpaceBar.keys","SpaceBar.rt","key_resp_2.keys","key_resp_2.rt","rating.response","rating.rt","participant","Gender","Age","frameRate","OtherLanguages","NativeLanguage","expName","date","X34"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"space",9.53044605255,NA,NA,NA,NA,28,FALSE,21,61.1661560134,0,"American English","VSH_Exp2","2016_Mar_22_1751",NA
"Recordings/zaza.wav","yes","z","z","a","no","a","zaza","Training","alveolar","TrainingItems",0,0,0,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,FALSE,21,61.1661560134,0,"American English","VSH_Exp2","2016_Mar_22_1751",NA
"Recordings/badu.wav","yes","b","d","a","yes","u","badu","Training","bilabial","TrainingItems",0,1,1,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,FALSE,21,61.1661560134,0,"American English","VSH_Exp2","2016_Mar_22_1751",NA
"Recordings/vava.wav","yes","v","v","a","no","a","vava","Training","bilabial","TrainingItems",0,2,2,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,FALSE,21,61.1661560134,0,"American English","VSH_Exp2","2016_Mar_22_1751",NA
"Recordings/dida.wav","yes","d","d","i","yes","a","dida","Training","alveolar","TrainingItems",0,3,3,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,FALSE,21,61.1661560134,0,"American English","VSH_Exp2","2016_Mar_22_1751",NA
"Recordings/babi.wav","yes","b","b","a","yes","i","babi","Training","bilabial","TrainingItems",0,4,4,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,FALSE,21,61.1661560134,0,"American English","VSH_Exp2","2016_Mar_22_1751",NA
"Recordings/putu.wav","no","p","t","u","yes","u","putu","Training","bilabial","TrainingItems",0,5,5,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,FALSE,21,61.1661560134,0,"American English","VSH_Exp2","2016_Mar_22_1751",NA
"Recordings/babu.wav","yes","b","b","a","yes","u","babu","Training","bilabial","TrainingItems",0,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,FALSE,21,61.1661560134,0,"American English","VSH_Exp2","2016_Mar_22_1751",NA
"Recordings/fufa.wav","no","f","f","u","no","a","fufa","Training","bilabial","TrainingItems",0,7,7,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,FALSE,21,61.1661560134,0,"American English","VSH_Exp2","2016_Mar_22_1751",NA
"Recordings/pipa.wav","no","p","p","i","yes","a","pipa","Training","bilabial","TrainingItems",0,8,8,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,FALSE,21,61.1661560134,0,"American English","VSH_Exp2","2016_Mar_22_1751",NA
"Recordings/tupa.wav","no","t","p","u","yes","a","tupa","Training","alveolar","TrainingItems",0,9,9,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,FALSE,21,61.1661560134,0,"American English","VSH_Exp2","2016_Mar_22_1751",NA
"Recordings/zuva.wav","yes","z","v","u","no","a","zuva","Training","alveolar","TrainingItems",0,10,10,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,FALSE,21,61.1661560134,0,"American English","VSH_Exp2","2016_Mar_22_1751",NA
"Recordings/zuza.wav","yes","z","z","u","no","a","zuza","Training","alveolar","TrainingItems",0,11,11,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,FALSE,21,61.1661560134,0,"American English","VSH_Exp2","2016_Mar_22_1751",NA
