"SOUND","VOICING","SEGMENT","SEGMENT3","SEGMENT2","STOP","SEGMENT4","STIMULUS","GENERAL_TYPE","PLACE","TYPE","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","trials_2.thisRepN","trials_2.thisTrialN","trials_2.thisN","trials_2.thisIndex","SpaceBar.keys","SpaceBar.rt","key_resp_2.keys","key_resp_2.rt","rating.response","rating.rt","participant","Gender","Age","frameRate","OtherLanguages","NativeLanguage","expName","date","X34"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"space",1.31936097145,NA,NA,NA,NA,132,FALSE,21,59.9384082461,NA,"American English","VSH_Exp2","2016_Mar_24_1518",NA
"Recordings/zuvu.wav","yes","z","v","u","no","u","zuvu","Training","alveolar","TrainingItems",0,0,0,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,FALSE,21,59.9384082461,NA,"American English","VSH_Exp2","2016_Mar_24_1518",NA
"Recordings/tapa.wav","no","t","p","a","yes","a","tapa","Training","alveolar","TrainingItems",0,1,1,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,FALSE,21,59.9384082461,NA,"American English","VSH_Exp2","2016_Mar_24_1518",NA
"Recordings/titi.wav","no","t","t","i","yes","i","titi","Training","alveolar","TrainingItems",0,2,2,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,FALSE,21,59.9384082461,NA,"American English","VSH_Exp2","2016_Mar_24_1518",NA
"Recordings/pata.wav","no","p","t","a","yes","a","pata","Training","bilabial","TrainingItems",0,3,3,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,FALSE,21,59.9384082461,NA,"American English","VSH_Exp2","2016_Mar_24_1518",NA
"Recordings/buba.wav","yes","b","b","u","yes","a","buba","Training","bilabial","TrainingItems",0,4,4,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,FALSE,21,59.9384082461,NA,"American English","VSH_Exp2","2016_Mar_24_1518",NA
"Recordings/tita.wav","no","t","t","i","yes","a","tita","Training","alveolar","TrainingItems",0,5,5,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,FALSE,21,59.9384082461,NA,"American English","VSH_Exp2","2016_Mar_24_1518",NA
"Recordings/bibu.wav","yes","b","b","i","yes","u","bibu","Training","bilabial","TrainingItems",0,6,6,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,FALSE,21,59.9384082461,NA,"American English","VSH_Exp2","2016_Mar_24_1518",NA
"Recordings/vizu.wav","yes","v","z","i","no","u","vizu","Training","bilabial","TrainingItems",0,7,7,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,FALSE,21,59.9384082461,NA,"American English","VSH_Exp2","2016_Mar_24_1518",NA
"Recordings/dudu.wav","yes","d","d","u","yes","u","dudu","Training","alveolar","TrainingItems",0,8,8,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,FALSE,21,59.9384082461,NA,"American English","VSH_Exp2","2016_Mar_24_1518",NA
