"SOUND","VOICING","SEGMENT","SEGMENT3","SEGMENT2","STOP","SEGMENT4","STIMULUS","GENERAL_TYPE","PLACE","TYPE","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","trials_2.thisRepN","trials_2.thisTrialN","trials_2.thisN","trials_2.thisIndex","SpaceBar.keys","SpaceBar.rt","key_resp_2.keys","key_resp_2.rt","rating.response","rating.rt","participant","Gender","Age","frameRate","OtherLanguages","NativeLanguage","expName","date","X34"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"space",1.85326099396,NA,NA,NA,NA,26,FALSE,19,59.9151192573,NA,"American English","VSH_Exp2","2016_Mar_03_1307",NA
"Recordings/zuza.wav","yes","z","z","u","no","a","zuza","Training","alveolar","TrainingItems",0,0,0,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,FALSE,19,59.9151192573,NA,"American English","VSH_Exp2","2016_Mar_03_1307",NA
"Recordings/pati.wav","no","p","t","a","yes","i","pati","Training","bilabial","TrainingItems",0,1,1,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,FALSE,19,59.9151192573,NA,"American English","VSH_Exp2","2016_Mar_03_1307",NA
"Recordings/dadu.wav","yes","d","d","a","yes","u","dadu","Training","alveolar","TrainingItems",0,2,2,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,FALSE,19,59.9151192573,NA,"American English","VSH_Exp2","2016_Mar_03_1307",NA
"Recordings/zizu.wav","yes","z","z","i","no","u","zizu","Training","alveolar","TrainingItems",0,3,3,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,FALSE,19,59.9151192573,NA,"American English","VSH_Exp2","2016_Mar_03_1307",NA
"Recordings/babi.wav","yes","b","b","a","yes","i","babi","Training","bilabial","TrainingItems",0,4,4,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,FALSE,19,59.9151192573,NA,"American English","VSH_Exp2","2016_Mar_03_1307",NA
"Recordings/fufi.wav","no","f","f","u","no","i","fufi","Training","bilabial","TrainingItems",0,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,FALSE,19,59.9151192573,NA,"American English","VSH_Exp2","2016_Mar_03_1307",NA
"Recordings/susa.wav","no","s","s","u","no","a","susa","Training","alveolar","TrainingItems",0,6,6,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,FALSE,19,59.9151192573,NA,"American English","VSH_Exp2","2016_Mar_03_1307",NA
"Recordings/vuzu.wav","yes","v","z","u","no","u","vuzu","Training","bilabial","TrainingItems",0,7,7,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,FALSE,19,59.9151192573,NA,"American English","VSH_Exp2","2016_Mar_03_1307",NA
"Recordings/fusi.wav","no","f","s","u","no","i","fusi","Training","bilabial","TrainingItems",0,8,8,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,FALSE,19,59.9151192573,NA,"American English","VSH_Exp2","2016_Mar_03_1307",NA
"Recordings/pitu.wav","no","p","t","i","yes","u","pitu","Training","bilabial","TrainingItems",0,9,9,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,FALSE,19,59.9151192573,NA,"American English","VSH_Exp2","2016_Mar_03_1307",NA
"Recordings/tata.wav","no","t","t","a","yes","a","tata","Training","alveolar","TrainingItems",0,10,10,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,FALSE,19,59.9151192573,NA,"American English","VSH_Exp2","2016_Mar_03_1307",NA
"Recordings/tapi.wav","no","t","p","a","yes","i","tapi","Training","alveolar","TrainingItems",0,11,11,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,FALSE,19,59.9151192573,NA,"American English","VSH_Exp2","2016_Mar_03_1307",NA
"Recordings/dadi.wav","yes","d","d","a","yes","i","dadi","Training","alveolar","TrainingItems",0,12,12,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,FALSE,19,59.9151192573,NA,"American English","VSH_Exp2","2016_Mar_03_1307",NA
