"SOUND","VOICING","SEGMENT","SEGMENT3","SEGMENT2","STOP","SEGMENT4","STIMULUS","GENERAL_TYPE","PLACE","TYPE","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","trials_2.thisRepN","trials_2.thisTrialN","trials_2.thisN","trials_2.thisIndex","SpaceBar.keys","SpaceBar.rt","key_resp_2.keys","key_resp_2.rt","rating.response","rating.rt","participant","Gender","Age","frameRate","OtherLanguages","NativeLanguage","expName","date","X34"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"space",17.5363879204,NA,NA,NA,NA,137,"m",23,59.9707174231,NA,"American English","VSH_Exp2","2016_Mar_24_1520",NA
"Recordings/vuzu.wav","yes","v","z","u","no","u","vuzu","Training","bilabial","TrainingItems",0,0,0,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137,"m",23,59.9707174231,NA,"American English","VSH_Exp2","2016_Mar_24_1520",NA
"Recordings/vuva.wav","yes","v","v","u","no","a","vuva","Training","bilabial","TrainingItems",0,1,1,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137,"m",23,59.9707174231,NA,"American English","VSH_Exp2","2016_Mar_24_1520",NA
"Recordings/pipa.wav","no","p","p","i","yes","a","pipa","Training","bilabial","TrainingItems",0,2,2,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137,"m",23,59.9707174231,NA,"American English","VSH_Exp2","2016_Mar_24_1520",NA
"Recordings/puta.wav","no","p","t","u","yes","a","puta","Training","bilabial","TrainingItems",0,3,3,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137,"m",23,59.9707174231,NA,"American English","VSH_Exp2","2016_Mar_24_1520",NA
"Recordings/bibu.wav","yes","b","b","i","yes","u","bibu","Training","bilabial","TrainingItems",0,4,4,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137,"m",23,59.9707174231,NA,"American English","VSH_Exp2","2016_Mar_24_1520",NA
"Recordings/zavu.wav","yes","z","v","a","no","u","zavu","Training","alveolar","TrainingItems",0,5,5,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137,"m",23,59.9707174231,NA,"American English","VSH_Exp2","2016_Mar_24_1520",NA
"Recordings/susu.wav","no","s","s","u","no","u","susu","Training","alveolar","TrainingItems",0,6,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137,"m",23,59.9707174231,NA,"American English","VSH_Exp2","2016_Mar_24_1520",NA
"Recordings/buba.wav","yes","b","b","u","yes","a","buba","Training","bilabial","TrainingItems",0,7,7,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137,"m",23,59.9707174231,NA,"American English","VSH_Exp2","2016_Mar_24_1520",NA
"Recordings/putu.wav","no","p","t","u","yes","u","putu","Training","bilabial","TrainingItems",0,8,8,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137,"m",23,59.9707174231,NA,"American English","VSH_Exp2","2016_Mar_24_1520",NA
"Recordings/duda.wav","yes","d","d","u","yes","a","duda","Training","alveolar","TrainingItems",0,9,9,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137,"m",23,59.9707174231,NA,"American English","VSH_Exp2","2016_Mar_24_1520",NA
"Recordings/badi.wav","yes","b","d","a","yes","i","badi","Training","bilabial","TrainingItems",0,10,10,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137,"m",23,59.9707174231,NA,"American English","VSH_Exp2","2016_Mar_24_1520",NA
"Recordings/pitu.wav","no","p","t","i","yes","u","pitu","Training","bilabial","TrainingItems",0,11,11,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137,"m",23,59.9707174231,NA,"American English","VSH_Exp2","2016_Mar_24_1520",NA
"Recordings/bida.wav","yes","b","d","i","yes","a","bida","Training","bilabial","TrainingItems",0,12,12,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137,"m",23,59.9707174231,NA,"American English","VSH_Exp2","2016_Mar_24_1520",NA
"Recordings/zuzi.wav","yes","z","z","u","no","i","zuzi","Training","alveolar","TrainingItems",0,13,13,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137,"m",23,59.9707174231,NA,"American English","VSH_Exp2","2016_Mar_24_1520",NA
"Recordings/ziva.wav","yes","z","v","i","no","a","ziva","Training","alveolar","TrainingItems",0,14,14,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137,"m",23,59.9707174231,NA,"American English","VSH_Exp2","2016_Mar_24_1520",NA
"Recordings/dibi.wav","yes","d","b","i","yes","i","dibi","Training","alveolar","TrainingItems",0,15,15,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137,"m",23,59.9707174231,NA,"American English","VSH_Exp2","2016_Mar_24_1520",NA
"Recordings/vavi.wav","yes","v","v","a","no","i","vavi","Training","bilabial","TrainingItems",0,16,16,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137,"m",23,59.9707174231,NA,"American English","VSH_Exp2","2016_Mar_24_1520",NA
"Recordings/dada.wav","yes","d","d","a","yes","a","dada","Training","alveolar","TrainingItems",0,17,17,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137,"m",23,59.9707174231,NA,"American English","VSH_Exp2","2016_Mar_24_1520",NA
"Recordings/tuta.wav","no","t","t","u","yes","a","tuta","Training","alveolar","TrainingItems",0,18,18,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137,"m",23,59.9707174231,NA,"American English","VSH_Exp2","2016_Mar_24_1520",NA
