"SOUND","VOICING","SEGMENT","SEGMENT3","SEGMENT2","STOP","SEGMENT4","STIMULUS","GENERAL_TYPE","PLACE","TYPE","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","trials_2.thisRepN","trials_2.thisTrialN","trials_2.thisN","trials_2.thisIndex","SpaceBar.keys","SpaceBar.rt","key_resp_2.keys","key_resp_2.rt","rating.response","rating.rt","participant","Gender","Age","frameRate","OtherLanguages","NativeLanguage","expName","date","X34"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"space",34.6726691723,NA,NA,NA,NA,36,"M",21,60.5227318968,0,"American English","VSH_Exp2","2016_Mar_22_1845",NA
"Recordings/budu.wav","yes","b","d","u","yes","u","budu","Training","bilabial","TrainingItems",0,0,0,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,"M",21,60.5227318968,0,"American English","VSH_Exp2","2016_Mar_22_1845",NA
"Recordings/tata.wav","no","t","t","a","yes","a","tata","Training","alveolar","TrainingItems",0,1,1,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,"M",21,60.5227318968,0,"American English","VSH_Exp2","2016_Mar_22_1845",NA
"Recordings/tupi.wav","no","t","p","u","yes","i","tupi","Training","alveolar","TrainingItems",0,2,2,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,"M",21,60.5227318968,0,"American English","VSH_Exp2","2016_Mar_22_1845",NA
"Recordings/tuti.wav","no","t","t","u","yes","i","tuti","Training","alveolar","TrainingItems",0,3,3,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,"M",21,60.5227318968,0,"American English","VSH_Exp2","2016_Mar_22_1845",NA
"Recordings/pati.wav","no","p","t","a","yes","i","pati","Training","bilabial","TrainingItems",0,4,4,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,"M",21,60.5227318968,0,"American English","VSH_Exp2","2016_Mar_22_1845",NA
"Recordings/vivi.wav","yes","v","v","i","no","i","vivi","Training","bilabial","TrainingItems",0,5,5,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,"M",21,60.5227318968,0,"American English","VSH_Exp2","2016_Mar_22_1845",NA
"Recordings/pipa.wav","no","p","p","i","yes","a","pipa","Training","bilabial","TrainingItems",0,6,6,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,"M",21,60.5227318968,0,"American English","VSH_Exp2","2016_Mar_22_1845",NA
"Recordings/dibu.wav","yes","d","b","i","yes","u","dibu","Training","alveolar","TrainingItems",0,7,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,"M",21,60.5227318968,0,"American English","VSH_Exp2","2016_Mar_22_1845",NA
"Recordings/bubu.wav","yes","b","b","u","yes","u","bubu","Training","bilabial","TrainingItems",0,8,8,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,"M",21,60.5227318968,0,"American English","VSH_Exp2","2016_Mar_22_1845",NA
